"DATE","DATE_NAME","DATE_CODE","DATE_TYPE","DATE_TYPECODE","DATE_SORTORDER","GEOGRAPHY","GEOGRAPHY_NAME","GEOGRAPHY_CODE","GEOGRAPHY_TYPE","GEOGRAPHY_TYPECODE","GEOGRAPHY_SORTORDER","RURAL_URBAN","RURAL_URBAN_NAME","RURAL_URBAN_CODE","RURAL_URBAN_TYPE","RURAL_URBAN_TYPECODE","RURAL_URBAN_SORTORDER","CELL","CELL_NAME","CELL_CODE","CELL_TYPE","CELL_TYPECODE","CELL_SORTORDER","MEASURES","MEASURES_NAME","OBS_VALUE","OBS_STATUS","OBS_STATUS_NAME","OBS_CONF","OBS_CONF_NAME","URN","RECORD_OFFSET","RECORD_COUNT"
"2011","2011","2011","date",0,0,"1249913009","Bradford 009F","E01010725","2011 super output areas - lower layer",298,48,"0","Total","0","2011 rural-urban classification",2000,0,"6","6 people in household","QS406EW0007","Household Size",10000,6,"20100","Value",10,"A","Normal Value","F","Free (free for publication)","Nm-538d1d32176e0d1249913009d0d6d20100",438,2808
"2011","2011","2011","date",0,0,"1249913009","Bradford 009F","E01010725","2011 super output areas - lower layer",298,48,"0","Total","0","2011 rural-urban classification",2000,0,"7","7 people in household","QS406EW0008","Household Size",10000,7,"20100","Value",3,"A","Normal Value","F","Free (free for publication)","Nm-538d1d32176e0d1249913009d0d7d20100",439,2808
"2011","2011","2011","date",0,0,"1249913009","Bradford 009F","E01010725","2011 super output areas - lower layer",298,48,"0","Total","0","2011 rural-urban classification",2000,0,"8","8 or more people in household","QS406EW0009","Household Size",10000,8,"20100","Value",4,"A","Normal Value","F","Free (free for publication)","Nm-538d1d32176e0d1249913009d0d8d20100",440,2808
"2011","2011","2011","date",0,0,"1249912865","Bradford 010A","E01010579","2011 super output areas - lower layer",298,49,"0","Total","0","2011 rural-urban classification",2000,0,"0","All categories: Household size","QS406EW0001","Household Size",10000,0,"20100","Value",633,"A","Normal Value","F","Free (free for publication)","Nm-538d1d32176e0d1249912865d0d0d20100",441,2808
"2011","2011","2011","date",0,0,"1249912865","Bradford 010A","E01010579","2011 super output areas - lower layer",298,49,"0","Total","0","2011 rural-urban classification",2000,0,"1","1 person in household","QS406EW0002","Household Size",10000,1,"20100","Value",138,"A","Normal Value","F","Free (free for publication)","Nm-538d1d32176e0d1249912865d0d1d20100",442,2808
"2011","2011","2011","date",0,0,"1249912865","Bradford 010A","E01010579","2011 super output areas - lower layer",298,49,"0","Total","0","2011 rural-urban classification",2000,0,"2","2 people in household","QS406EW0003","Household Size",10000,2,"20100","Value",271,"A","Normal Value","F","Free (free for publication)","Nm-538d1d32176e0d1249912865d0d2d20100",443,2808
"2011","2011","2011","date",0,0,"1249912865","Bradford 010A","E01010579","2011 super output areas - lower layer",298,49,"0","Total","0","2011 rural-urban classification",2000,0,"3","3 people in household","QS406EW0004","Household Size",10000,3,"20100","Value",85,"A","Normal Value","F","Free (free for publication)","Nm-538d1d32176e0d1249912865d0d3d20100",444,2808
"2011","2011","2011","date",0,0,"1249912865","Bradford 010A","E01010579","2011 super output areas - lower layer",298,49,"0","Total","0","2011 rural-urban classification",2000,0,"4","4 people in household","QS406EW0005","Household Size",10000,4,"20100","Value",112,"A","Normal Value","F","Free (free for publication)","Nm-538d1d32176e0d1249912865d0d4d20100",445,2808
"2011","2011","2011","date",0,0,"1249912865","Bradford 010A","E01010579","2011 super output areas - lower layer",298,49,"0","Total","0","2011 rural-urban classification",2000,0,"5","5 people in household","QS406EW0006","Household Size",10000,5,"20100","Value",20,"A","Normal Value","F","Free (free for publication)","Nm-538d1d32176e0d1249912865d0d5d20100",446,2808
"2011","2011","2011","date",0,0,"1249912865","Bradford 010A","E01010579","2011 super output areas - lower layer",298,49,"0","Total","0","2011 rural-urban classification",2000,0,"6","6 people in household","QS406EW0007","Household Size",10000,6,"20100","Value",5,"A","Normal Value","F","Free (free for publication)","Nm-538d1d32176e0d1249912865d0d6d20100",447,2808
"2011","2011","2011","date",0,0,"1249912865","Bradford 010A","E01010579","2011 super output areas - lower layer",298,49,"0","Total","0","2011 rural-urban classification",2000,0,"7","7 people in household","QS406EW0008","Household Size",10000,7,"20100","Value",2,"A","Normal Value","F","Free (free for publication)","Nm-538d1d32176e0d1249912865d0d7d20100",448,2808
"2011","2011","2011","date",0,0,"1249912865","Bradford 010A","E01010579","2011 super output areas - lower layer",298,49,"0","Total","0","2011 rural-urban classification",2000,0,"8","8 or more people in household","QS406EW0009","Household Size",10000,8,"20100","Value",0,"A","Normal Value","F","Free (free for publication)","Nm-538d1d32176e0d1249912865d0d8d20100",449,2808
"2011","2011","2011","date",0,0,"1249912866","Bradford 010B","E01010580","2011 super output areas - lower layer",298,50,"0","Total","0","2011 rural-urban classification",2000,0,"0","All categories: Household size","QS406EW0001","Household Size",10000,0,"20100","Value",999,"A","Normal Value","F","Free (free for publication)","Nm-538d1d32176e0d1249912866d0d0d20100",450,2808
"2011","2011","2011","date",0,0,"1249912866","Bradford 010B","E01010580","2011 super output areas - lower layer",298,50,"0","Total","0","2011 rural-urban classification",2000,0,"1","1 person in household","QS406EW0002","Household Size",10000,1,"20100","Value",239,"A","Normal Value","F","Free (free for publication)","Nm-538d1d32176e0d1249912866d0d1d20100",451,2808
"2011","2011","2011","date",0,0,"1249912866","Bradford 010B","E01010580","2011 super output areas - lower layer",298,50,"0","Total","0","2011 rural-urban classification",2000,0,"2","2 people in household","QS406EW0003","Household Size",10000,2,"20100","Value",354,"A","Normal Value","F","Free (free for publication)","Nm-538d1d32176e0d1249912866d0d2d20100",452,2808
"2011","2011","2011","date",0,0,"1249912866","Bradford 010B","E01010580","2011 super output areas - lower layer",298,50,"0","Total","0","2011 rural-urban classification",2000,0,"3","3 people in household","QS406EW0004","Household Size",10000,3,"20100","Value",182,"A","Normal Value","F","Free (free for publication)","Nm-538d1d32176e0d1249912866d0d3d20100",453,2808
"2011","2011","2011","date",0,0,"1249912866","Bradford 010B","E01010580","2011 super output areas - lower layer",298,50,"0","Total","0","2011 rural-urban classification",2000,0,"4","4 people in household","QS406EW0005","Household Size",10000,4,"20100","Value",166,"A","Normal Value","F","Free (free for publication)","Nm-538d1d32176e0d1249912866d0d4d20100",454,2808
"2011","2011","2011","date",0,0,"1249912866","Bradford 010B","E01010580","2011 super output areas - lower layer",298,50,"0","Total","0","2011 rural-urban classification",2000,0,"5","5 people in household","QS406EW0006","Household Size",10000,5,"20100","Value",53,"A","Normal Value","F","Free (free for publication)","Nm-538d1d32176e0d1249912866d0d5d20100",455,2808
"2011","2011","2011","date",0,0,"1249912866","Bradford 010B","E01010580","2011 super output areas - lower layer",298,50,"0","Total","0","2011 rural-urban classification",2000,0,"6","6 people in household","QS406EW0007","Household Size",10000,6,"20100","Value",5,"A","Normal Value","F","Free (free for publication)","Nm-538d1d32176e0d1249912866d0d6d20100",456,2808
"2011","2011","2011","date",0,0,"1249912866","Bradford 010B","E01010580","2011 super output areas - lower layer",298,50,"0","Total","0","2011 rural-urban classification",2000,0,"7","7 people in household","QS406EW0008","Household Size",10000,7,"20100","Value",0,"A","Normal Value","F","Free (free for publication)","Nm-538d1d32176e0d1249912866d0d7d20100",457,2808
"2011","2011","2011","date",0,0,"1249912866","Bradford 010B","E01010580","2011 super output areas - lower layer",298,50,"0","Total","0","2011 rural-urban classification",2000,0,"8","8 or more people in household","QS406EW0009","Household Size",10000,8,"20100","Value",0,"A","Normal Value","F","Free (free for publication)","Nm-538d1d32176e0d1249912866d0d8d20100",458,2808
"2011","2011","2011","date",0,0,"1249913047","Bradford 010C","E01010764","2011 super output areas - lower layer",298,51,"0","Total","0","2011 rural-urban classification",2000,0,"0","All categories: Household size","QS406EW0001","Household Size",10000,0,"20100","Value",673,"A","Normal Value","F","Free (free for publication)","Nm-538d1d32176e0d1249913047d0d0d20100",459,2808
"2011","2011","2011","date",0,0,"1249913047","Bradford 010C","E01010764","2011 super output areas - lower layer",298,51,"0","Total","0","2011 rural-urban classification",2000,0,"1","1 person in household","QS406EW0002","Household Size",10000,1,"20100","Value",142,"A","Normal Value","F","Free (free for publication)","Nm-538d1d32176e0d1249913047d0d1d20100",460,2808
"2011","2011","2011","date",0,0,"1249913047","Bradford 010C","E01010764","2011 super output areas - lower layer",298,51,"0","Total","0","2011 rural-urban classification",2000,0,"2","2 people in household","QS406EW0003","Household Size",10000,2,"20100","Value",293,"A","Normal Value","F","Free (free for publication)","Nm-538d1d32176e0d1249913047d0d2d20100",461,2808
"2011","2011","2011","date",0,0,"1249913047","Bradford 010C","E01010764","2011 super output areas - lower layer",298,51,"0","Total","0","2011 rural-urban classification",2000,0,"3","3 people in household","QS406EW0004","Household Size",10000,3,"20100","Value",92,"A","Normal Value","F","Free (free for publication)","Nm-538d1d32176e0d1249913047d0d3d20100",462,2808
"2011","2011","2011","date",0,0,"1249913047","Bradford 010C","E01010764","2011 super output areas - lower layer",298,51,"0","Total","0","2011 rural-urban classification",2000,0,"4","4 people in household","QS406EW0005","Household Size",10000,4,"20100","Value",107,"A","Normal Value","F","Free (free for publication)","Nm-538d1d32176e0d1249913047d0d4d20100",463,2808
"2011","2011","2011","date",0,0,"1249913047","Bradford 010C","E01010764","2011 super output areas - lower layer",298,51,"0","Total","0","2011 rural-urban classification",2000,0,"5","5 people in household","QS406EW0006","Household Size",10000,5,"20100","Value",32,"A","Normal Value","F","Free (free for publication)","Nm-538d1d32176e0d1249913047d0d5d20100",464,2808
"2011","2011","2011","date",0,0,"1249913047","Bradford 010C","E01010764","2011 super output areas - lower layer",298,51,"0","Total","0","2011 rural-urban classification",2000,0,"6","6 people in household","QS406EW0007","Household Size",10000,6,"20100","Value",4,"A","Normal Value","F","Free (free for publication)","Nm-538d1d32176e0d1249913047d0d6d20100",465,2808
"2011","2011","2011","date",0,0,"1249913047","Bradford 010C","E01010764","2011 super output areas - lower layer",298,51,"0","Total","0","2011 rural-urban classification",2000,0,"7","7 people in household","QS406EW0008","Household Size",10000,7,"20100","Value",3,"A","Normal Value","F","Free (free for publication)","Nm-538d1d32176e0d1249913047d0d7d20100",466,2808
"2011","2011","2011","date",0,0,"1249913047","Bradford 010C","E01010764","2011 super output areas - lower layer",298,51,"0","Total","0","2011 rural-urban classification",2000,0,"8","8 or more people in household","QS406EW0009","Household Size",10000,8,"20100","Value",0,"A","Normal Value","F","Free (free for publication)","Nm-538d1d32176e0d1249913047d0d8d20100",467,2808
"2011","2011","2011","date",0,0,"1249913048","Bradford 010D","E01010765","2011 super output areas - lower layer",298,52,"0","Total","0","2011 rural-urban classification",2000,0,"0","All categories: Household size","QS406EW0001","Household Size",10000,0,"20100","Value",1067,"A","Normal Value","F","Free (free for publication)","Nm-538d1d32176e0d1249913048d0d0d20100",468,2808
"2011","2011","2011","date",0,0,"1249913048","Bradford 010D","E01010765","2011 super output areas - lower layer",298,52,"0","Total","0","2011 rural-urban classification",2000,0,"1","1 person in household","QS406EW0002","Household Size",10000,1,"20100","Value",377,"A","Normal Value","F","Free (free for publication)","Nm-538d1d32176e0d1249913048d0d1d20100",469,2808
"2011","2011","2011","date",0,0,"1249913048","Bradford 010D","E01010765","2011 super output areas - lower layer",298,52,"0","Total","0","2011 rural-urban classification",2000,0,"2","2 people in household","QS406EW0003","Household Size",10000,2,"20100","Value",396,"A","Normal Value","F","Free (free for publication)","Nm-538d1d32176e0d1249913048d0d2d20100",470,2808
"2011","2011","2011","date",0,0,"1249913048","Bradford 010D","E01010765","2011 super output areas - lower layer",298,52,"0","Total","0","2011 rural-urban classification",2000,0,"3","3 people in household","QS406EW0004","Household Size",10000,3,"20100","Value",155,"A","Normal Value","F","Free (free for publication)","Nm-538d1d32176e0d1249913048d0d3d20100",471,2808
"2011","2011","2011","date",0,0,"1249913048","Bradford 010D","E01010765","2011 super output areas - lower layer",298,52,"0","Total","0","2011 rural-urban classification",2000,0,"4","4 people in household","QS406EW0005","Household Size",10000,4,"20100","Value",111,"A","Normal Value","F","Free (free for publication)","Nm-538d1d32176e0d1249913048d0d4d20100",472,2808
"2011","2011","2011","date",0,0,"1249913048","Bradford 010D","E01010765","2011 super output areas - lower layer",298,52,"0","Total","0","2011 rural-urban classification",2000,0,"5","5 people in household","QS406EW0006","Household Size",10000,5,"20100","Value",20,"A","Normal Value","F","Free (free for publication)","Nm-538d1d32176e0d1249913048d0d5d20100",473,2808
"2011","2011","2011","date",0,0,"1249913048","Bradford 010D","E01010765","2011 super output areas - lower layer",298,52,"0","Total","0","2011 rural-urban classification",2000,0,"6","6 people in household","QS406EW0007","Household Size",10000,6,"20100","Value",7,"A","Normal Value","F","Free (free for publication)","Nm-538d1d32176e0d1249913048d0d6d20100",474,2808
"2011","2011","2011","date",0,0,"1249913048","Bradford 010D","E01010765","2011 super output areas - lower layer",298,52,"0","Total","0","2011 rural-urban classification",2000,0,"7","7 people in household","QS406EW0008","Household Size",10000,7,"20100","Value",1,"A","Normal Value","F","Free (free for publication)","Nm-538d1d32176e0d1249913048d0d7d20100",475,2808
"2011","2011","2011","date",0,0,"1249913048","Bradford 010D","E01010765","2011 super output areas - lower layer",298,52,"0","Total","0","2011 rural-urban classification",2000,0,"8","8 or more people in household","QS406EW0009","Household Size",10000,8,"20100","Value",0,"A","Normal Value","F","Free (free for publication)","Nm-538d1d32176e0d1249913048d0d8d20100",476,2808
"2011","2011","2011","date",0,0,"1249913049","Bradford 010E","E01010766","2011 super output areas - lower layer",298,53,"0","Total","0","2011 rural-urban classification",2000,0,"0","All categories: Household size","QS406EW0001","Household Size",10000,0,"20100","Value",538,"A","Normal Value","F","Free (free for publication)","Nm-538d1d32176e0d1249913049d0d0d20100",477,2808
"2011","2011","2011","date",0,0,"1249913049","Bradford 010E","E01010766","2011 super output areas - lower layer",298,53,"0","Total","0","2011 rural-urban classification",2000,0,"1","1 person in household","QS406EW0002","Household Size",10000,1,"20100","Value",111,"A","Normal Value","F","Free (free for publication)","Nm-538d1d32176e0d1249913049d0d1d20100",478,2808
"2011","2011","2011","date",0,0,"1249913049","Bradford 010E","E01010766","2011 super output areas - lower layer",298,53,"0","Total","0","2011 rural-urban classification",2000,0,"2","2 people in household","QS406EW0003","Household Size",10000,2,"20100","Value",226,"A","Normal Value","F","Free (free for publication)","Nm-538d1d32176e0d1249913049d0d2d20100",479,2808
"2011","2011","2011","date",0,0,"1249913049","Bradford 010E","E01010766","2011 super output areas - lower layer",298,53,"0","Total","0","2011 rural-urban classification",2000,0,"3","3 people in household","QS406EW0004","Household Size",10000,3,"20100","Value",86,"A","Normal Value","F","Free (free for publication)","Nm-538d1d32176e0d1249913049d0d3d20100",480,2808
"2011","2011","2011","date",0,0,"1249913049","Bradford 010E","E01010766","2011 super output areas - lower layer",298,53,"0","Total","0","2011 rural-urban classification",2000,0,"4","4 people in household","QS406EW0005","Household Size",10000,4,"20100","Value",95,"A","Normal Value","F","Free (free for publication)","Nm-538d1d32176e0d1249913049d0d4d20100",481,2808
"2011","2011","2011","date",0,0,"1249913049","Bradford 010E","E01010766","2011 super output areas - lower layer",298,53,"0","Total","0","2011 rural-urban classification",2000,0,"5","5 people in household","QS406EW0006","Household Size",10000,5,"20100","Value",19,"A","Normal Value","F","Free (free for publication)","Nm-538d1d32176e0d1249913049d0d5d20100",482,2808
"2011","2011","2011","date",0,0,"1249913049","Bradford 010E","E01010766","2011 super output areas - lower layer",298,53,"0","Total","0","2011 rural-urban classification",2000,0,"6","6 people in household","QS406EW0007","Household Size",10000,6,"20100","Value",1,"A","Normal Value","F","Free (free for publication)","Nm-538d1d32176e0d1249913049d0d6d20100",483,2808
"2011","2011","2011","date",0,0,"1249913049","Bradford 010E","E01010766","2011 super output areas - lower layer",298,53,"0","Total","0","2011 rural-urban classification",2000,0,"7","7 people in household","QS406EW0008","Household Size",10000,7,"20100","Value",0,"A","Normal Value","F","Free (free for publication)","Nm-538d1d32176e0d1249913049d0d7d20100",484,2808
"2011","2011","2011","date",0,0,"1249913049","Bradford 010E","E01010766","2011 super output areas - lower layer",298,53,"0","Total","0","2011 rural-urban classification",2000,0,"8","8 or more people in household","QS406EW0009","Household Size",10000,8,"20100","Value",0,"A","Normal Value","F","Free (free for publication)","Nm-538d1d32176e0d1249913049d0d8d20100",485,2808
"2011","2011","2011","date",0,0,"1249912995","Bradford 011A","E01010711","2011 super output areas - lower layer",298,54,"0","Total","0","2011 rural-urban classification",2000,0,"0","All categories: Household size","QS406EW0001","Household Size",10000,0,"20100","Value",803,"A","Normal Value","F","Free (free for publication)","Nm-538d1d32176e0d1249912995d0d0d20100",486,2808
"2011","2011","2011","date",0,0,"1249912995","Bradford 011A","E01010711","2011 super output areas - lower layer",298,54,"0","Total","0","2011 rural-urban classification",2000,0,"1","1 person in household","QS406EW0002","Household Size",10000,1,"20100","Value",518,"A","Normal Value","F","Free (free for publication)","Nm-538d1d32176e0d1249912995d0d1d20100",487,2808
"2011","2011","2011","date",0,0,"1249912995","Bradford 011A","E01010711","2011 super output areas - lower layer",298,54,"0","Total","0","2011 rural-urban classification",2000,0,"2","2 people in household","QS406EW0003","Household Size",10000,2,"20100","Value",153,"A","Normal Value","F","Free (free for publication)","Nm-538d1d32176e0d1249912995d0d2d20100",488,2808
"2011","2011","2011","date",0,0,"1249912995","Bradford 011A","E01010711","2011 super output areas - lower layer",298,54,"0","Total","0","2011 rural-urban classification",2000,0,"3","3 people in household","QS406EW0004","Household Size",10000,3,"20100","Value",44,"A","Normal Value","F","Free (free for publication)","Nm-538d1d32176e0d1249912995d0d3d20100",489,2808
"2011","2011","2011","date",0,0,"1249912995","Bradford 011A","E01010711","2011 super output areas - lower layer",298,54,"0","Total","0","2011 rural-urban classification",2000,0,"4","4 people in household","QS406EW0005","Household Size",10000,4,"20100","Value",40,"A","Normal Value","F","Free (free for publication)","Nm-538d1d32176e0d1249912995d0d4d20100",490,2808
"2011","2011","2011","date",0,0,"1249912995","Bradford 011A","E01010711","2011 super output areas - lower layer",298,54,"0","Total","0","2011 rural-urban classification",2000,0,"5","5 people in household","QS406EW0006","Household Size",10000,5,"20100","Value",28,"A","Normal Value","F","Free (free for publication)","Nm-538d1d32176e0d1249912995d0d5d20100",491,2808
"2011","2011","2011","date",0,0,"1249912995","Bradford 011A","E01010711","2011 super output areas - lower layer",298,54,"0","Total","0","2011 rural-urban classification",2000,0,"6","6 people in household","QS406EW0007","Household Size",10000,6,"20100","Value",10,"A","Normal Value","F","Free (free for publication)","Nm-538d1d32176e0d1249912995d0d6d20100",492,2808
"2011","2011","2011","date",0,0,"1249912995","Bradford 011A","E01010711","2011 super output areas - lower layer",298,54,"0","Total","0","2011 rural-urban classification",2000,0,"7","7 people in household","QS406EW0008","Household Size",10000,7,"20100","Value",3,"A","Normal Value","F","Free (free for publication)","Nm-538d1d32176e0d1249912995d0d7d20100",493,2808
"2011","2011","2011","date",0,0,"1249912995","Bradford 011A","E01010711","2011 super output areas - lower layer",298,54,"0","Total","0","2011 rural-urban classification",2000,0,"8","8 or more people in household","QS406EW0009","Household Size",10000,8,"20100","Value",7,"A","Normal Value","F","Free (free for publication)","Nm-538d1d32176e0d1249912995d0d8d20100",494,2808
"2011","2011","2011","date",0,0,"1249912997","Bradford 011B","E01010713","2011 super output areas - lower layer",298,55,"0","Total","0","2011 rural-urban classification",2000,0,"0","All categories: Household size","QS406EW0001","Household Size",10000,0,"20100","Value",572,"A","Normal Value","F","Free (free for publication)","Nm-538d1d32176e0d1249912997d0d0d20100",495,2808
"2011","2011","2011","date",0,0,"1249912997","Bradford 011B","E01010713","2011 super output areas - lower layer",298,55,"0","Total","0","2011 rural-urban classification",2000,0,"1","1 person in household","QS406EW0002","Household Size",10000,1,"20100","Value",165,"A","Normal Value","F","Free (free for publication)","Nm-538d1d32176e0d1249912997d0d1d20100",496,2808
"2011","2011","2011","date",0,0,"1249912997","Bradford 011B","E01010713","2011 super output areas - lower layer",298,55,"0","Total","0","2011 rural-urban classification",2000,0,"2","2 people in household","QS406EW0003","Household Size",10000,2,"20100","Value",204,"A","Normal Value","F","Free (free for publication)","Nm-538d1d32176e0d1249912997d0d2d20100",497,2808
"2011","2011","2011","date",0,0,"1249912997","Bradford 011B","E01010713","2011 super output areas - lower layer",298,55,"0","Total","0","2011 rural-urban classification",2000,0,"3","3 people in household","QS406EW0004","Household Size",10000,3,"20100","Value",95,"A","Normal Value","F","Free (free for publication)","Nm-538d1d32176e0d1249912997d0d3d20100",498,2808
"2011","2011","2011","date",0,0,"1249912997","Bradford 011B","E01010713","2011 super output areas - lower layer",298,55,"0","Total","0","2011 rural-urban classification",2000,0,"4","4 people in household","QS406EW0005","Household Size",10000,4,"20100","Value",70,"A","Normal Value","F","Free (free for publication)","Nm-538d1d32176e0d1249912997d0d4d20100",499,2808
"2011","2011","2011","date",0,0,"1249912997","Bradford 011B","E01010713","2011 super output areas - lower layer",298,55,"0","Total","0","2011 rural-urban classification",2000,0,"5","5 people in household","QS406EW0006","Household Size",10000,5,"20100","Value",22,"A","Normal Value","F","Free (free for publication)","Nm-538d1d32176e0d1249912997d0d5d20100",500,2808
"2011","2011","2011","date",0,0,"1249912997","Bradford 011B","E01010713","2011 super output areas - lower layer",298,55,"0","Total","0","2011 rural-urban classification",2000,0,"6","6 people in household","QS406EW0007","Household Size",10000,6,"20100","Value",12,"A","Normal Value","F","Free (free for publication)","Nm-538d1d32176e0d1249912997d0d6d20100",501,2808
"2011","2011","2011","date",0,0,"1249912997","Bradford 011B","E01010713","2011 super output areas - lower layer",298,55,"0","Total","0","2011 rural-urban classification",2000,0,"7","7 people in household","QS406EW0008","Household Size",10000,7,"20100","Value",3,"A","Normal Value","F","Free (free for publication)","Nm-538d1d32176e0d1249912997d0d7d20100",502,2808
"2011","2011","2011","date",0,0,"1249912997","Bradford 011B","E01010713","2011 super output areas - lower layer",298,55,"0","Total","0","2011 rural-urban classification",2000,0,"8","8 or more people in household","QS406EW0009","Household Size",10000,8,"20100","Value",1,"A","Normal Value","F","Free (free for publication)","Nm-538d1d32176e0d1249912997d0d8d20100",503,2808
"2011","2011","2011","date",0,0,"1249912998","Bradford 011C","E01010714","2011 super output areas - lower layer",298,56,"0","Total","0","2011 rural-urban classification",2000,0,"0","All categories: Household size","QS406EW0001","Household Size",10000,0,"20100","Value",599,"A","Normal Value","F","Free (free for publication)","Nm-538d1d32176e0d1249912998d0d0d20100",504,2808
"2011","2011","2011","date",0,0,"1249912998","Bradford 011C","E01010714","2011 super output areas - lower layer",298,56,"0","Total","0","2011 rural-urban classification",2000,0,"1","1 person in household","QS406EW0002","Household Size",10000,1,"20100","Value",208,"A","Normal Value","F","Free (free for publication)","Nm-538d1d32176e0d1249912998d0d1d20100",505,2808
"2011","2011","2011","date",0,0,"1249912998","Bradford 011C","E01010714","2011 super output areas - lower layer",298,56,"0","Total","0","2011 rural-urban classification",2000,0,"2","2 people in household","QS406EW0003","Household Size",10000,2,"20100","Value",173,"A","Normal Value","F","Free (free for publication)","Nm-538d1d32176e0d1249912998d0d2d20100",506,2808
"2011","2011","2011","date",0,0,"1249912998","Bradford 011C","E01010714","2011 super output areas - lower layer",298,56,"0","Total","0","2011 rural-urban classification",2000,0,"3","3 people in household","QS406EW0004","Household Size",10000,3,"20100","Value",94,"A","Normal Value","F","Free (free for publication)","Nm-538d1d32176e0d1249912998d0d3d20100",507,2808
"2011","2011","2011","date",0,0,"1249912998","Bradford 011C","E01010714","2011 super output areas - lower layer",298,56,"0","Total","0","2011 rural-urban classification",2000,0,"4","4 people in household","QS406EW0005","Household Size",10000,4,"20100","Value",87,"A","Normal Value","F","Free (free for publication)","Nm-538d1d32176e0d1249912998d0d4d20100",508,2808
"2011","2011","2011","date",0,0,"1249912998","Bradford 011C","E01010714","2011 super output areas - lower layer",298,56,"0","Total","0","2011 rural-urban classification",2000,0,"5","5 people in household","QS406EW0006","Household Size",10000,5,"20100","Value",22,"A","Normal Value","F","Free (free for publication)","Nm-538d1d32176e0d1249912998d0d5d20100",509,2808
"2011","2011","2011","date",0,0,"1249912998","Bradford 011C","E01010714","2011 super output areas - lower layer",298,56,"0","Total","0","2011 rural-urban classification",2000,0,"6","6 people in household","QS406EW0007","Household Size",10000,6,"20100","Value",11,"A","Normal Value","F","Free (free for publication)","Nm-538d1d32176e0d1249912998d0d6d20100",510,2808
"2011","2011","2011","date",0,0,"1249912998","Bradford 011C","E01010714","2011 super output areas - lower layer",298,56,"0","Total","0","2011 rural-urban classification",2000,0,"7","7 people in household","QS406EW0008","Household Size",10000,7,"20100","Value",1,"A","Normal Value","F","Free (free for publication)","Nm-538d1d32176e0d1249912998d0d7d20100",511,2808
"2011","2011","2011","date",0,0,"1249912998","Bradford 011C","E01010714","2011 super output areas - lower layer",298,56,"0","Total","0","2011 rural-urban classification",2000,0,"8","8 or more people in household","QS406EW0009","Household Size",10000,8,"20100","Value",3,"A","Normal Value","F","Free (free for publication)","Nm-538d1d32176e0d1249912998d0d8d20100",512,2808
"2011","2011","2011","date",0,0,"1249913000","Bradford 011D","E01010716","2011 super output areas - lower layer",298,57,"0","Total","0","2011 rural-urban classification",2000,0,"0","All categories: Household size","QS406EW0001","Household Size",10000,0,"20100","Value",854,"A","Normal Value","F","Free (free for publication)","Nm-538d1d32176e0d1249913000d0d0d20100",513,2808
"2011","2011","2011","date",0,0,"1249913000","Bradford 011D","E01010716","2011 super output areas - lower layer",298,57,"0","Total","0","2011 rural-urban classification",2000,0,"1","1 person in household","QS406EW0002","Household Size",10000,1,"20100","Value",295,"A","Normal Value","F","Free (free for publication)","Nm-538d1d32176e0d1249913000d0d1d20100",514,2808
"2011","2011","2011","date",0,0,"1249913000","Bradford 011D","E01010716","2011 super output areas - lower layer",298,57,"0","Total","0","2011 rural-urban classification",2000,0,"2","2 people in household","QS406EW0003","Household Size",10000,2,"20100","Value",286,"A","Normal Value","F","Free (free for publication)","Nm-538d1d32176e0d1249913000d0d2d20100",515,2808
"2011","2011","2011","date",0,0,"1249913000","Bradford 011D","E01010716","2011 super output areas - lower layer",298,57,"0","Total","0","2011 rural-urban classification",2000,0,"3","3 people in household","QS406EW0004","Household Size",10000,3,"20100","Value",146,"A","Normal Value","F","Free (free for publication)","Nm-538d1d32176e0d1249913000d0d3d20100",516,2808
"2011","2011","2011","date",0,0,"1249913000","Bradford 011D","E01010716","2011 super output areas - lower layer",298,57,"0","Total","0","2011 rural-urban classification",2000,0,"4","4 people in household","QS406EW0005","Household Size",10000,4,"20100","Value",91,"A","Normal Value","F","Free (free for publication)","Nm-538d1d32176e0d1249913000d0d4d20100",517,2808
"2011","2011","2011","date",0,0,"1249913000","Bradford 011D","E01010716","2011 super output areas - lower layer",298,57,"0","Total","0","2011 rural-urban classification",2000,0,"5","5 people in household","QS406EW0006","Household Size",10000,5,"20100","Value",29,"A","Normal Value","F","Free (free for publication)","Nm-538d1d32176e0d1249913000d0d5d20100",518,2808
"2011","2011","2011","date",0,0,"1249913000","Bradford 011D","E01010716","2011 super output areas - lower layer",298,57,"0","Total","0","2011 rural-urban classification",2000,0,"6","6 people in household","QS406EW0007","Household Size",10000,6,"20100","Value",4,"A","Normal Value","F","Free (free for publication)","Nm-538d1d32176e0d1249913000d0d6d20100",519,2808
"2011","2011","2011","date",0,0,"1249913000","Bradford 011D","E01010716","2011 super output areas - lower layer",298,57,"0","Total","0","2011 rural-urban classification",2000,0,"7","7 people in household","QS406EW0008","Household Size",10000,7,"20100","Value",0,"A","Normal Value","F","Free (free for publication)","Nm-538d1d32176e0d1249913000d0d7d20100",520,2808
