"DATE","DATE_NAME","DATE_CODE","DATE_TYPE","DATE_TYPECODE","DATE_SORTORDER","GEOGRAPHY","GEOGRAPHY_NAME","GEOGRAPHY_CODE","GEOGRAPHY_TYPE","GEOGRAPHY_TYPECODE","GEOGRAPHY_SORTORDER","C2021_HHCOMP_15","C2021_HHCOMP_15_NAME","C2021_HHCOMP_15_CODE","C2021_HHCOMP_15_TYPE","C2021_HHCOMP_15_TYPECODE","C2021_HHCOMP_15_SORTORDER","MEASURES","MEASURES_NAME","OBS_VALUE","OBS_STATUS","OBS_STATUS_NAME","OBS_CONF","OBS_CONF_NAME","URN","RECORD_OFFSET","RECORD_COUNT"
"2021","2021","2021","date",0,0,"633350002","Bradford 038D","E01010626","2021 super output areas - lower layer",151,181,"1005","Single family household: Lone parent family","1005","Household composition",1000000,14,"20100","Value",88,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350002d10a11d20100",3996,6908
"2021","2021","2021","date",0,0,"633350002","Bradford 038D","E01010626","2021 super output areas - lower layer",151,181,"10","Single family household: Lone parent family: With dependent children","_10","Household composition",1000000,15,"20100","Value",50,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350002d10d20100",3997,6908
"2021","2021","2021","date",0,0,"633350002","Bradford 038D","E01010626","2021 super output areas - lower layer",151,181,"11","Single family household: Lone parent family: All children non-dependent","_11","Household composition",1000000,16,"20100","Value",38,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350002d11d20100",3998,6908
"2021","2021","2021","date",0,0,"633350002","Bradford 038D","E01010626","2021 super output areas - lower layer",151,181,"1006","Single family household: Other single family household","1006","Household composition",1000000,17,"20100","Value",2,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350002d12d20100",3999,6908
"2021","2021","2021","date",0,0,"633350002","Bradford 038D","E01010626","2021 super output areas - lower layer",151,181,"12","Single family household: Other single family household: Other family composition","_12","Household composition",1000000,18,"20100","Value",2,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350002d12d20100",4000,6908
"2021","2021","2021","date",0,0,"633350002","Bradford 038D","E01010626","2021 super output areas - lower layer",151,181,"1007","Other household types","1007","Household composition",1000000,19,"20100","Value",98,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350002d13a14d20100",4001,6908
"2021","2021","2021","date",0,0,"633350002","Bradford 038D","E01010626","2021 super output areas - lower layer",151,181,"13","Other household types: With dependent children","_13","Household composition",1000000,20,"20100","Value",64,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350002d13d20100",4002,6908
"2021","2021","2021","date",0,0,"633350002","Bradford 038D","E01010626","2021 super output areas - lower layer",151,181,"14","Other household types: Other, including all full-time students and all aged 66 years and over","_14","Household composition",1000000,21,"20100","Value",34,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350002d14d20100",4003,6908
"2021","2021","2021","date",0,0,"633350003","Bradford 038E","E01010627","2021 super output areas - lower layer",151,182,"0","Total: All households","0","Household composition",1000000,0,"20100","Value",534,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350003d0d20100",4004,6908
"2021","2021","2021","date",0,0,"633350003","Bradford 038E","E01010627","2021 super output areas - lower layer",151,182,"1001","One-person household","1001","Household composition",1000000,1,"20100","Value",112,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350003d1a2d20100",4005,6908
"2021","2021","2021","date",0,0,"633350003","Bradford 038E","E01010627","2021 super output areas - lower layer",151,182,"1","One-person household: Aged 66 years and over","_1","Household composition",1000000,2,"20100","Value",34,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350003d1d20100",4006,6908
"2021","2021","2021","date",0,0,"633350003","Bradford 038E","E01010627","2021 super output areas - lower layer",151,182,"2","One-person household: Other","_2","Household composition",1000000,3,"20100","Value",78,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350003d2d20100",4007,6908
"2021","2021","2021","date",0,0,"633350003","Bradford 038E","E01010627","2021 super output areas - lower layer",151,182,"1002","Single family household","1002","Household composition",1000000,4,"20100","Value",366,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350003d3a4a5a6a7a8a9a10a11a12d20100",4008,6908
"2021","2021","2021","date",0,0,"633350003","Bradford 038E","E01010627","2021 super output areas - lower layer",151,182,"3","Single family household: All aged 66 years and over","_3","Household composition",1000000,5,"20100","Value",21,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350003d3d20100",4009,6908
"2021","2021","2021","date",0,0,"633350003","Bradford 038E","E01010627","2021 super output areas - lower layer",151,182,"1003","Single family household: Married or civil partnership couple","1003","Household composition",1000000,6,"20100","Value",190,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350003d4a5a6d20100",4010,6908
"2021","2021","2021","date",0,0,"633350003","Bradford 038E","E01010627","2021 super output areas - lower layer",151,182,"4","Single family household: Married or civil partnership couple: No children","_4","Household composition",1000000,7,"20100","Value",49,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350003d4d20100",4011,6908
"2021","2021","2021","date",0,0,"633350003","Bradford 038E","E01010627","2021 super output areas - lower layer",151,182,"5","Single family household: Married or civil partnership couple: Dependent children","_5","Household composition",1000000,8,"20100","Value",105,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350003d5d20100",4012,6908
"2021","2021","2021","date",0,0,"633350003","Bradford 038E","E01010627","2021 super output areas - lower layer",151,182,"6","Single family household: Married or civil partnership couple: All children non-dependent","_6","Household composition",1000000,9,"20100","Value",36,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350003d6d20100",4013,6908
"2021","2021","2021","date",0,0,"633350003","Bradford 038E","E01010627","2021 super output areas - lower layer",151,182,"1004","Single family household: Cohabiting couple family","1004","Household composition",1000000,10,"20100","Value",39,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350003d7a8a9d20100",4014,6908
"2021","2021","2021","date",0,0,"633350003","Bradford 038E","E01010627","2021 super output areas - lower layer",151,182,"7","Single family household: Cohabiting couple family: No children","_7","Household composition",1000000,11,"20100","Value",10,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350003d7d20100",4015,6908
"2021","2021","2021","date",0,0,"633350003","Bradford 038E","E01010627","2021 super output areas - lower layer",151,182,"8","Single family household: Cohabiting couple family: With dependent children","_8","Household composition",1000000,12,"20100","Value",24,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350003d8d20100",4016,6908
"2021","2021","2021","date",0,0,"633350003","Bradford 038E","E01010627","2021 super output areas - lower layer",151,182,"9","Single family household: Cohabiting couple family: All children non-dependent","_9","Household composition",1000000,13,"20100","Value",5,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350003d9d20100",4017,6908
"2021","2021","2021","date",0,0,"633350003","Bradford 038E","E01010627","2021 super output areas - lower layer",151,182,"1005","Single family household: Lone parent family","1005","Household composition",1000000,14,"20100","Value",110,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350003d10a11d20100",4018,6908
"2021","2021","2021","date",0,0,"633350003","Bradford 038E","E01010627","2021 super output areas - lower layer",151,182,"10","Single family household: Lone parent family: With dependent children","_10","Household composition",1000000,15,"20100","Value",63,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350003d10d20100",4019,6908
"2021","2021","2021","date",0,0,"633350003","Bradford 038E","E01010627","2021 super output areas - lower layer",151,182,"11","Single family household: Lone parent family: All children non-dependent","_11","Household composition",1000000,16,"20100","Value",47,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350003d11d20100",4020,6908
"2021","2021","2021","date",0,0,"633350003","Bradford 038E","E01010627","2021 super output areas - lower layer",151,182,"1006","Single family household: Other single family household","1006","Household composition",1000000,17,"20100","Value",6,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350003d12d20100",4021,6908
"2021","2021","2021","date",0,0,"633350003","Bradford 038E","E01010627","2021 super output areas - lower layer",151,182,"12","Single family household: Other single family household: Other family composition","_12","Household composition",1000000,18,"20100","Value",6,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350003d12d20100",4022,6908
"2021","2021","2021","date",0,0,"633350003","Bradford 038E","E01010627","2021 super output areas - lower layer",151,182,"1007","Other household types","1007","Household composition",1000000,19,"20100","Value",56,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350003d13a14d20100",4023,6908
"2021","2021","2021","date",0,0,"633350003","Bradford 038E","E01010627","2021 super output areas - lower layer",151,182,"13","Other household types: With dependent children","_13","Household composition",1000000,20,"20100","Value",37,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350003d13d20100",4024,6908
"2021","2021","2021","date",0,0,"633350003","Bradford 038E","E01010627","2021 super output areas - lower layer",151,182,"14","Other household types: Other, including all full-time students and all aged 66 years and over","_14","Household composition",1000000,21,"20100","Value",19,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350003d14d20100",4025,6908
"2021","2021","2021","date",0,0,"633350004","Bradford 040A","E01010628","2021 super output areas - lower layer",151,183,"0","Total: All households","0","Household composition",1000000,0,"20100","Value",673,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350004d0d20100",4026,6908
"2021","2021","2021","date",0,0,"633350004","Bradford 040A","E01010628","2021 super output areas - lower layer",151,183,"1001","One-person household","1001","Household composition",1000000,1,"20100","Value",177,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350004d1a2d20100",4027,6908
"2021","2021","2021","date",0,0,"633350004","Bradford 040A","E01010628","2021 super output areas - lower layer",151,183,"1","One-person household: Aged 66 years and over","_1","Household composition",1000000,2,"20100","Value",90,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350004d1d20100",4028,6908
"2021","2021","2021","date",0,0,"633350004","Bradford 040A","E01010628","2021 super output areas - lower layer",151,183,"2","One-person household: Other","_2","Household composition",1000000,3,"20100","Value",87,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350004d2d20100",4029,6908
"2021","2021","2021","date",0,0,"633350004","Bradford 040A","E01010628","2021 super output areas - lower layer",151,183,"1002","Single family household","1002","Household composition",1000000,4,"20100","Value",440,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350004d3a4a5a6a7a8a9a10a11a12d20100",4030,6908
"2021","2021","2021","date",0,0,"633350004","Bradford 040A","E01010628","2021 super output areas - lower layer",151,183,"3","Single family household: All aged 66 years and over","_3","Household composition",1000000,5,"20100","Value",67,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350004d3d20100",4031,6908
"2021","2021","2021","date",0,0,"633350004","Bradford 040A","E01010628","2021 super output areas - lower layer",151,183,"1003","Single family household: Married or civil partnership couple","1003","Household composition",1000000,6,"20100","Value",211,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350004d4a5a6d20100",4032,6908
"2021","2021","2021","date",0,0,"633350004","Bradford 040A","E01010628","2021 super output areas - lower layer",151,183,"4","Single family household: Married or civil partnership couple: No children","_4","Household composition",1000000,7,"20100","Value",63,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350004d4d20100",4033,6908
"2021","2021","2021","date",0,0,"633350004","Bradford 040A","E01010628","2021 super output areas - lower layer",151,183,"5","Single family household: Married or civil partnership couple: Dependent children","_5","Household composition",1000000,8,"20100","Value",107,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350004d5d20100",4034,6908
"2021","2021","2021","date",0,0,"633350004","Bradford 040A","E01010628","2021 super output areas - lower layer",151,183,"6","Single family household: Married or civil partnership couple: All children non-dependent","_6","Household composition",1000000,9,"20100","Value",41,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350004d6d20100",4035,6908
"2021","2021","2021","date",0,0,"633350004","Bradford 040A","E01010628","2021 super output areas - lower layer",151,183,"1004","Single family household: Cohabiting couple family","1004","Household composition",1000000,10,"20100","Value",49,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350004d7a8a9d20100",4036,6908
"2021","2021","2021","date",0,0,"633350004","Bradford 040A","E01010628","2021 super output areas - lower layer",151,183,"7","Single family household: Cohabiting couple family: No children","_7","Household composition",1000000,11,"20100","Value",22,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350004d7d20100",4037,6908
"2021","2021","2021","date",0,0,"633350004","Bradford 040A","E01010628","2021 super output areas - lower layer",151,183,"8","Single family household: Cohabiting couple family: With dependent children","_8","Household composition",1000000,12,"20100","Value",24,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350004d8d20100",4038,6908
"2021","2021","2021","date",0,0,"633350004","Bradford 040A","E01010628","2021 super output areas - lower layer",151,183,"9","Single family household: Cohabiting couple family: All children non-dependent","_9","Household composition",1000000,13,"20100","Value",3,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350004d9d20100",4039,6908
"2021","2021","2021","date",0,0,"633350004","Bradford 040A","E01010628","2021 super output areas - lower layer",151,183,"1005","Single family household: Lone parent family","1005","Household composition",1000000,14,"20100","Value",110,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350004d10a11d20100",4040,6908
"2021","2021","2021","date",0,0,"633350004","Bradford 040A","E01010628","2021 super output areas - lower layer",151,183,"10","Single family household: Lone parent family: With dependent children","_10","Household composition",1000000,15,"20100","Value",67,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350004d10d20100",4041,6908
"2021","2021","2021","date",0,0,"633350004","Bradford 040A","E01010628","2021 super output areas - lower layer",151,183,"11","Single family household: Lone parent family: All children non-dependent","_11","Household composition",1000000,16,"20100","Value",43,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350004d11d20100",4042,6908
"2021","2021","2021","date",0,0,"633350004","Bradford 040A","E01010628","2021 super output areas - lower layer",151,183,"1006","Single family household: Other single family household","1006","Household composition",1000000,17,"20100","Value",3,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350004d12d20100",4043,6908
"2021","2021","2021","date",0,0,"633350004","Bradford 040A","E01010628","2021 super output areas - lower layer",151,183,"12","Single family household: Other single family household: Other family composition","_12","Household composition",1000000,18,"20100","Value",3,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350004d12d20100",4044,6908
"2021","2021","2021","date",0,0,"633350004","Bradford 040A","E01010628","2021 super output areas - lower layer",151,183,"1007","Other household types","1007","Household composition",1000000,19,"20100","Value",56,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350004d13a14d20100",4045,6908
"2021","2021","2021","date",0,0,"633350004","Bradford 040A","E01010628","2021 super output areas - lower layer",151,183,"13","Other household types: With dependent children","_13","Household composition",1000000,20,"20100","Value",43,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350004d13d20100",4046,6908
"2021","2021","2021","date",0,0,"633350004","Bradford 040A","E01010628","2021 super output areas - lower layer",151,183,"14","Other household types: Other, including all full-time students and all aged 66 years and over","_14","Household composition",1000000,21,"20100","Value",13,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350004d14d20100",4047,6908
"2021","2021","2021","date",0,0,"633350005","Bradford 040B","E01010629","2021 super output areas - lower layer",151,184,"0","Total: All households","0","Household composition",1000000,0,"20100","Value",640,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350005d0d20100",4048,6908
"2021","2021","2021","date",0,0,"633350005","Bradford 040B","E01010629","2021 super output areas - lower layer",151,184,"1001","One-person household","1001","Household composition",1000000,1,"20100","Value",114,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350005d1a2d20100",4049,6908
"2021","2021","2021","date",0,0,"633350005","Bradford 040B","E01010629","2021 super output areas - lower layer",151,184,"1","One-person household: Aged 66 years and over","_1","Household composition",1000000,2,"20100","Value",54,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350005d1d20100",4050,6908
"2021","2021","2021","date",0,0,"633350005","Bradford 040B","E01010629","2021 super output areas - lower layer",151,184,"2","One-person household: Other","_2","Household composition",1000000,3,"20100","Value",60,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350005d2d20100",4051,6908
"2021","2021","2021","date",0,0,"633350005","Bradford 040B","E01010629","2021 super output areas - lower layer",151,184,"1002","Single family household","1002","Household composition",1000000,4,"20100","Value",443,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350005d3a4a5a6a7a8a9a10a11a12d20100",4052,6908
"2021","2021","2021","date",0,0,"633350005","Bradford 040B","E01010629","2021 super output areas - lower layer",151,184,"3","Single family household: All aged 66 years and over","_3","Household composition",1000000,5,"20100","Value",42,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350005d3d20100",4053,6908
"2021","2021","2021","date",0,0,"633350005","Bradford 040B","E01010629","2021 super output areas - lower layer",151,184,"1003","Single family household: Married or civil partnership couple","1003","Household composition",1000000,6,"20100","Value",268,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350005d4a5a6d20100",4054,6908
"2021","2021","2021","date",0,0,"633350005","Bradford 040B","E01010629","2021 super output areas - lower layer",151,184,"4","Single family household: Married or civil partnership couple: No children","_4","Household composition",1000000,7,"20100","Value",51,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350005d4d20100",4055,6908
"2021","2021","2021","date",0,0,"633350005","Bradford 040B","E01010629","2021 super output areas - lower layer",151,184,"5","Single family household: Married or civil partnership couple: Dependent children","_5","Household composition",1000000,8,"20100","Value",170,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350005d5d20100",4056,6908
"2021","2021","2021","date",0,0,"633350005","Bradford 040B","E01010629","2021 super output areas - lower layer",151,184,"6","Single family household: Married or civil partnership couple: All children non-dependent","_6","Household composition",1000000,9,"20100","Value",47,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350005d6d20100",4057,6908
"2021","2021","2021","date",0,0,"633350005","Bradford 040B","E01010629","2021 super output areas - lower layer",151,184,"1004","Single family household: Cohabiting couple family","1004","Household composition",1000000,10,"20100","Value",39,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350005d7a8a9d20100",4058,6908
"2021","2021","2021","date",0,0,"633350005","Bradford 040B","E01010629","2021 super output areas - lower layer",151,184,"7","Single family household: Cohabiting couple family: No children","_7","Household composition",1000000,11,"20100","Value",15,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350005d7d20100",4059,6908
"2021","2021","2021","date",0,0,"633350005","Bradford 040B","E01010629","2021 super output areas - lower layer",151,184,"8","Single family household: Cohabiting couple family: With dependent children","_8","Household composition",1000000,12,"20100","Value",22,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350005d8d20100",4060,6908
"2021","2021","2021","date",0,0,"633350005","Bradford 040B","E01010629","2021 super output areas - lower layer",151,184,"9","Single family household: Cohabiting couple family: All children non-dependent","_9","Household composition",1000000,13,"20100","Value",2,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350005d9d20100",4061,6908
"2021","2021","2021","date",0,0,"633350005","Bradford 040B","E01010629","2021 super output areas - lower layer",151,184,"1005","Single family household: Lone parent family","1005","Household composition",1000000,14,"20100","Value",85,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350005d10a11d20100",4062,6908
"2021","2021","2021","date",0,0,"633350005","Bradford 040B","E01010629","2021 super output areas - lower layer",151,184,"10","Single family household: Lone parent family: With dependent children","_10","Household composition",1000000,15,"20100","Value",59,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350005d10d20100",4063,6908
"2021","2021","2021","date",0,0,"633350005","Bradford 040B","E01010629","2021 super output areas - lower layer",151,184,"11","Single family household: Lone parent family: All children non-dependent","_11","Household composition",1000000,16,"20100","Value",26,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350005d11d20100",4064,6908
"2021","2021","2021","date",0,0,"633350005","Bradford 040B","E01010629","2021 super output areas - lower layer",151,184,"1006","Single family household: Other single family household","1006","Household composition",1000000,17,"20100","Value",9,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350005d12d20100",4065,6908
"2021","2021","2021","date",0,0,"633350005","Bradford 040B","E01010629","2021 super output areas - lower layer",151,184,"12","Single family household: Other single family household: Other family composition","_12","Household composition",1000000,18,"20100","Value",9,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350005d12d20100",4066,6908
"2021","2021","2021","date",0,0,"633350005","Bradford 040B","E01010629","2021 super output areas - lower layer",151,184,"1007","Other household types","1007","Household composition",1000000,19,"20100","Value",83,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350005d13a14d20100",4067,6908
"2021","2021","2021","date",0,0,"633350005","Bradford 040B","E01010629","2021 super output areas - lower layer",151,184,"13","Other household types: With dependent children","_13","Household composition",1000000,20,"20100","Value",60,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350005d13d20100",4068,6908
"2021","2021","2021","date",0,0,"633350005","Bradford 040B","E01010629","2021 super output areas - lower layer",151,184,"14","Other household types: Other, including all full-time students and all aged 66 years and over","_14","Household composition",1000000,21,"20100","Value",23,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350005d14d20100",4069,6908
"2021","2021","2021","date",0,0,"633350006","Bradford 040C","E01010630","2021 super output areas - lower layer",151,185,"0","Total: All households","0","Household composition",1000000,0,"20100","Value",673,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350006d0d20100",4070,6908
"2021","2021","2021","date",0,0,"633350006","Bradford 040C","E01010630","2021 super output areas - lower layer",151,185,"1001","One-person household","1001","Household composition",1000000,1,"20100","Value",181,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350006d1a2d20100",4071,6908
"2021","2021","2021","date",0,0,"633350006","Bradford 040C","E01010630","2021 super output areas - lower layer",151,185,"1","One-person household: Aged 66 years and over","_1","Household composition",1000000,2,"20100","Value",91,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350006d1d20100",4072,6908
"2021","2021","2021","date",0,0,"633350006","Bradford 040C","E01010630","2021 super output areas - lower layer",151,185,"2","One-person household: Other","_2","Household composition",1000000,3,"20100","Value",90,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350006d2d20100",4073,6908
"2021","2021","2021","date",0,0,"633350006","Bradford 040C","E01010630","2021 super output areas - lower layer",151,185,"1002","Single family household","1002","Household composition",1000000,4,"20100","Value",455,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350006d3a4a5a6a7a8a9a10a11a12d20100",4074,6908
"2021","2021","2021","date",0,0,"633350006","Bradford 040C","E01010630","2021 super output areas - lower layer",151,185,"3","Single family household: All aged 66 years and over","_3","Household composition",1000000,5,"20100","Value",33,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350006d3d20100",4075,6908
"2021","2021","2021","date",0,0,"633350006","Bradford 040C","E01010630","2021 super output areas - lower layer",151,185,"1003","Single family household: Married or civil partnership couple","1003","Household composition",1000000,6,"20100","Value",268,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350006d4a5a6d20100",4076,6908
"2021","2021","2021","date",0,0,"633350006","Bradford 040C","E01010630","2021 super output areas - lower layer",151,185,"4","Single family household: Married or civil partnership couple: No children","_4","Household composition",1000000,7,"20100","Value",47,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350006d4d20100",4077,6908
"2021","2021","2021","date",0,0,"633350006","Bradford 040C","E01010630","2021 super output areas - lower layer",151,185,"5","Single family household: Married or civil partnership couple: Dependent children","_5","Household composition",1000000,8,"20100","Value",198,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350006d5d20100",4078,6908
"2021","2021","2021","date",0,0,"633350006","Bradford 040C","E01010630","2021 super output areas - lower layer",151,185,"6","Single family household: Married or civil partnership couple: All children non-dependent","_6","Household composition",1000000,9,"20100","Value",23,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350006d6d20100",4079,6908
"2021","2021","2021","date",0,0,"633350006","Bradford 040C","E01010630","2021 super output areas - lower layer",151,185,"1004","Single family household: Cohabiting couple family","1004","Household composition",1000000,10,"20100","Value",61,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350006d7a8a9d20100",4080,6908
"2021","2021","2021","date",0,0,"633350006","Bradford 040C","E01010630","2021 super output areas - lower layer",151,185,"7","Single family household: Cohabiting couple family: No children","_7","Household composition",1000000,11,"20100","Value",26,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350006d7d20100",4081,6908
"2021","2021","2021","date",0,0,"633350006","Bradford 040C","E01010630","2021 super output areas - lower layer",151,185,"8","Single family household: Cohabiting couple family: With dependent children","_8","Household composition",1000000,12,"20100","Value",32,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350006d8d20100",4082,6908
"2021","2021","2021","date",0,0,"633350006","Bradford 040C","E01010630","2021 super output areas - lower layer",151,185,"9","Single family household: Cohabiting couple family: All children non-dependent","_9","Household composition",1000000,13,"20100","Value",3,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350006d9d20100",4083,6908
"2021","2021","2021","date",0,0,"633350006","Bradford 040C","E01010630","2021 super output areas - lower layer",151,185,"1005","Single family household: Lone parent family","1005","Household composition",1000000,14,"20100","Value",83,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350006d10a11d20100",4084,6908
"2021","2021","2021","date",0,0,"633350006","Bradford 040C","E01010630","2021 super output areas - lower layer",151,185,"10","Single family household: Lone parent family: With dependent children","_10","Household composition",1000000,15,"20100","Value",57,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350006d10d20100",4085,6908
"2021","2021","2021","date",0,0,"633350006","Bradford 040C","E01010630","2021 super output areas - lower layer",151,185,"11","Single family household: Lone parent family: All children non-dependent","_11","Household composition",1000000,16,"20100","Value",26,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350006d11d20100",4086,6908
"2021","2021","2021","date",0,0,"633350006","Bradford 040C","E01010630","2021 super output areas - lower layer",151,185,"1006","Single family household: Other single family household","1006","Household composition",1000000,17,"20100","Value",10,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350006d12d20100",4087,6908
"2021","2021","2021","date",0,0,"633350006","Bradford 040C","E01010630","2021 super output areas - lower layer",151,185,"12","Single family household: Other single family household: Other family composition","_12","Household composition",1000000,18,"20100","Value",10,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350006d12d20100",4088,6908
"2021","2021","2021","date",0,0,"633350006","Bradford 040C","E01010630","2021 super output areas - lower layer",151,185,"1007","Other household types","1007","Household composition",1000000,19,"20100","Value",37,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350006d13a14d20100",4089,6908
"2021","2021","2021","date",0,0,"633350006","Bradford 040C","E01010630","2021 super output areas - lower layer",151,185,"13","Other household types: With dependent children","_13","Household composition",1000000,20,"20100","Value",29,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350006d13d20100",4090,6908
