"DATE","DATE_NAME","DATE_CODE","DATE_TYPE","DATE_TYPECODE","DATE_SORTORDER","GEOGRAPHY","GEOGRAPHY_NAME","GEOGRAPHY_CODE","GEOGRAPHY_TYPE","GEOGRAPHY_TYPECODE","GEOGRAPHY_SORTORDER","C2021_HHSIZE_10","C2021_HHSIZE_10_NAME","C2021_HHSIZE_10_CODE","C2021_HHSIZE_10_TYPE","C2021_HHSIZE_10_TYPECODE","C2021_HHSIZE_10_SORTORDER","MEASURES","MEASURES_NAME","OBS_VALUE","OBS_STATUS","OBS_STATUS_NAME","OBS_CONF","OBS_CONF_NAME","URN","RECORD_OFFSET","RECORD_COUNT"
"2021","2021","2021","date",0,0,"633350212","Bradford 041D","E01010843","2021 super output areas - lower layer",151,191,"0","Total: All households","0","Household size",1000000,0,"20100","Value",451,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350212d0d20100",1910,3140
"2021","2021","2021","date",0,0,"633350212","Bradford 041D","E01010843","2021 super output areas - lower layer",151,191,"1","0 people in household","_0","Household size",1000000,1,"20100","Value",0,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350212d1d20100",1911,3140
"2021","2021","2021","date",0,0,"633350212","Bradford 041D","E01010843","2021 super output areas - lower layer",151,191,"2","1 person in household","_1","Household size",1000000,2,"20100","Value",55,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350212d2d20100",1912,3140
"2021","2021","2021","date",0,0,"633350212","Bradford 041D","E01010843","2021 super output areas - lower layer",151,191,"3","2 people in household","_2","Household size",1000000,3,"20100","Value",40,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350212d3d20100",1913,3140
"2021","2021","2021","date",0,0,"633350212","Bradford 041D","E01010843","2021 super output areas - lower layer",151,191,"4","3 people in household","_3","Household size",1000000,4,"20100","Value",59,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350212d4d20100",1914,3140
"2021","2021","2021","date",0,0,"633350212","Bradford 041D","E01010843","2021 super output areas - lower layer",151,191,"5","4 people in household","_4","Household size",1000000,5,"20100","Value",69,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350212d5d20100",1915,3140
"2021","2021","2021","date",0,0,"633350212","Bradford 041D","E01010843","2021 super output areas - lower layer",151,191,"6","5 people in household","_5","Household size",1000000,6,"20100","Value",83,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350212d6d20100",1916,3140
"2021","2021","2021","date",0,0,"633350212","Bradford 041D","E01010843","2021 super output areas - lower layer",151,191,"7","6 people in household","_6","Household size",1000000,7,"20100","Value",60,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350212d7d20100",1917,3140
"2021","2021","2021","date",0,0,"633350212","Bradford 041D","E01010843","2021 super output areas - lower layer",151,191,"8","7 people in household","_7","Household size",1000000,8,"20100","Value",39,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350212d8d20100",1918,3140
"2021","2021","2021","date",0,0,"633350212","Bradford 041D","E01010843","2021 super output areas - lower layer",151,191,"9","8 or more people in household","_8","Household size",1000000,9,"20100","Value",46,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350212d9d20100",1919,3140
"2021","2021","2021","date",0,0,"633349996","Bradford 042A","E01010620","2021 super output areas - lower layer",151,192,"0","Total: All households","0","Household size",1000000,0,"20100","Value",556,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633349996d0d20100",1920,3140
"2021","2021","2021","date",0,0,"633349996","Bradford 042A","E01010620","2021 super output areas - lower layer",151,192,"1","0 people in household","_0","Household size",1000000,1,"20100","Value",0,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633349996d1d20100",1921,3140
"2021","2021","2021","date",0,0,"633349996","Bradford 042A","E01010620","2021 super output areas - lower layer",151,192,"2","1 person in household","_1","Household size",1000000,2,"20100","Value",132,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633349996d2d20100",1922,3140
"2021","2021","2021","date",0,0,"633349996","Bradford 042A","E01010620","2021 super output areas - lower layer",151,192,"3","2 people in household","_2","Household size",1000000,3,"20100","Value",93,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633349996d3d20100",1923,3140
"2021","2021","2021","date",0,0,"633349996","Bradford 042A","E01010620","2021 super output areas - lower layer",151,192,"4","3 people in household","_3","Household size",1000000,4,"20100","Value",76,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633349996d4d20100",1924,3140
"2021","2021","2021","date",0,0,"633349996","Bradford 042A","E01010620","2021 super output areas - lower layer",151,192,"5","4 people in household","_4","Household size",1000000,5,"20100","Value",81,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633349996d5d20100",1925,3140
"2021","2021","2021","date",0,0,"633349996","Bradford 042A","E01010620","2021 super output areas - lower layer",151,192,"6","5 people in household","_5","Household size",1000000,6,"20100","Value",69,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633349996d6d20100",1926,3140
"2021","2021","2021","date",0,0,"633349996","Bradford 042A","E01010620","2021 super output areas - lower layer",151,192,"7","6 people in household","_6","Household size",1000000,7,"20100","Value",59,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633349996d7d20100",1927,3140
"2021","2021","2021","date",0,0,"633349996","Bradford 042A","E01010620","2021 super output areas - lower layer",151,192,"8","7 people in household","_7","Household size",1000000,8,"20100","Value",20,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633349996d8d20100",1928,3140
"2021","2021","2021","date",0,0,"633349996","Bradford 042A","E01010620","2021 super output areas - lower layer",151,192,"9","8 or more people in household","_8","Household size",1000000,9,"20100","Value",26,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633349996d9d20100",1929,3140
"2021","2021","2021","date",0,0,"633349997","Bradford 042B","E01010621","2021 super output areas - lower layer",151,193,"0","Total: All households","0","Household size",1000000,0,"20100","Value",535,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633349997d0d20100",1930,3140
"2021","2021","2021","date",0,0,"633349997","Bradford 042B","E01010621","2021 super output areas - lower layer",151,193,"1","0 people in household","_0","Household size",1000000,1,"20100","Value",0,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633349997d1d20100",1931,3140
"2021","2021","2021","date",0,0,"633349997","Bradford 042B","E01010621","2021 super output areas - lower layer",151,193,"2","1 person in household","_1","Household size",1000000,2,"20100","Value",51,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633349997d2d20100",1932,3140
"2021","2021","2021","date",0,0,"633349997","Bradford 042B","E01010621","2021 super output areas - lower layer",151,193,"3","2 people in household","_2","Household size",1000000,3,"20100","Value",59,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633349997d3d20100",1933,3140
"2021","2021","2021","date",0,0,"633349997","Bradford 042B","E01010621","2021 super output areas - lower layer",151,193,"4","3 people in household","_3","Household size",1000000,4,"20100","Value",78,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633349997d4d20100",1934,3140
"2021","2021","2021","date",0,0,"633349997","Bradford 042B","E01010621","2021 super output areas - lower layer",151,193,"5","4 people in household","_4","Household size",1000000,5,"20100","Value",87,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633349997d5d20100",1935,3140
"2021","2021","2021","date",0,0,"633349997","Bradford 042B","E01010621","2021 super output areas - lower layer",151,193,"6","5 people in household","_5","Household size",1000000,6,"20100","Value",105,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633349997d6d20100",1936,3140
"2021","2021","2021","date",0,0,"633349997","Bradford 042B","E01010621","2021 super output areas - lower layer",151,193,"7","6 people in household","_6","Household size",1000000,7,"20100","Value",70,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633349997d7d20100",1937,3140
"2021","2021","2021","date",0,0,"633349997","Bradford 042B","E01010621","2021 super output areas - lower layer",151,193,"8","7 people in household","_7","Household size",1000000,8,"20100","Value",55,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633349997d8d20100",1938,3140
"2021","2021","2021","date",0,0,"633349997","Bradford 042B","E01010621","2021 super output areas - lower layer",151,193,"9","8 or more people in household","_8","Household size",1000000,9,"20100","Value",30,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633349997d9d20100",1939,3140
"2021","2021","2021","date",0,0,"633349998","Bradford 042C","E01010622","2021 super output areas - lower layer",151,194,"0","Total: All households","0","Household size",1000000,0,"20100","Value",667,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633349998d0d20100",1940,3140
"2021","2021","2021","date",0,0,"633349998","Bradford 042C","E01010622","2021 super output areas - lower layer",151,194,"1","0 people in household","_0","Household size",1000000,1,"20100","Value",0,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633349998d1d20100",1941,3140
"2021","2021","2021","date",0,0,"633349998","Bradford 042C","E01010622","2021 super output areas - lower layer",151,194,"2","1 person in household","_1","Household size",1000000,2,"20100","Value",125,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633349998d2d20100",1942,3140
"2021","2021","2021","date",0,0,"633349998","Bradford 042C","E01010622","2021 super output areas - lower layer",151,194,"3","2 people in household","_2","Household size",1000000,3,"20100","Value",93,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633349998d3d20100",1943,3140
"2021","2021","2021","date",0,0,"633349998","Bradford 042C","E01010622","2021 super output areas - lower layer",151,194,"4","3 people in household","_3","Household size",1000000,4,"20100","Value",93,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633349998d4d20100",1944,3140
"2021","2021","2021","date",0,0,"633349998","Bradford 042C","E01010622","2021 super output areas - lower layer",151,194,"5","4 people in household","_4","Household size",1000000,5,"20100","Value",99,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633349998d5d20100",1945,3140
"2021","2021","2021","date",0,0,"633349998","Bradford 042C","E01010622","2021 super output areas - lower layer",151,194,"6","5 people in household","_5","Household size",1000000,6,"20100","Value",112,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633349998d6d20100",1946,3140
"2021","2021","2021","date",0,0,"633349998","Bradford 042C","E01010622","2021 super output areas - lower layer",151,194,"7","6 people in household","_6","Household size",1000000,7,"20100","Value",64,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633349998d7d20100",1947,3140
"2021","2021","2021","date",0,0,"633349998","Bradford 042C","E01010622","2021 super output areas - lower layer",151,194,"8","7 people in household","_7","Household size",1000000,8,"20100","Value",40,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633349998d8d20100",1948,3140
"2021","2021","2021","date",0,0,"633349998","Bradford 042C","E01010622","2021 super output areas - lower layer",151,194,"9","8 or more people in household","_8","Household size",1000000,9,"20100","Value",41,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633349998d9d20100",1949,3140
"2021","2021","2021","date",0,0,"633349999","Bradford 042D","E01010623","2021 super output areas - lower layer",151,195,"0","Total: All households","0","Household size",1000000,0,"20100","Value",569,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633349999d0d20100",1950,3140
"2021","2021","2021","date",0,0,"633349999","Bradford 042D","E01010623","2021 super output areas - lower layer",151,195,"1","0 people in household","_0","Household size",1000000,1,"20100","Value",0,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633349999d1d20100",1951,3140
"2021","2021","2021","date",0,0,"633349999","Bradford 042D","E01010623","2021 super output areas - lower layer",151,195,"2","1 person in household","_1","Household size",1000000,2,"20100","Value",199,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633349999d2d20100",1952,3140
"2021","2021","2021","date",0,0,"633349999","Bradford 042D","E01010623","2021 super output areas - lower layer",151,195,"3","2 people in household","_2","Household size",1000000,3,"20100","Value",86,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633349999d3d20100",1953,3140
"2021","2021","2021","date",0,0,"633349999","Bradford 042D","E01010623","2021 super output areas - lower layer",151,195,"4","3 people in household","_3","Household size",1000000,4,"20100","Value",75,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633349999d4d20100",1954,3140
"2021","2021","2021","date",0,0,"633349999","Bradford 042D","E01010623","2021 super output areas - lower layer",151,195,"5","4 people in household","_4","Household size",1000000,5,"20100","Value",74,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633349999d5d20100",1955,3140
"2021","2021","2021","date",0,0,"633349999","Bradford 042D","E01010623","2021 super output areas - lower layer",151,195,"6","5 people in household","_5","Household size",1000000,6,"20100","Value",60,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633349999d6d20100",1956,3140
"2021","2021","2021","date",0,0,"633349999","Bradford 042D","E01010623","2021 super output areas - lower layer",151,195,"7","6 people in household","_6","Household size",1000000,7,"20100","Value",39,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633349999d7d20100",1957,3140
"2021","2021","2021","date",0,0,"633349999","Bradford 042D","E01010623","2021 super output areas - lower layer",151,195,"8","7 people in household","_7","Household size",1000000,8,"20100","Value",25,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633349999d8d20100",1958,3140
"2021","2021","2021","date",0,0,"633349999","Bradford 042D","E01010623","2021 super output areas - lower layer",151,195,"9","8 or more people in household","_8","Household size",1000000,9,"20100","Value",11,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633349999d9d20100",1959,3140
"2021","2021","2021","date",0,0,"633350000","Bradford 042E","E01010624","2021 super output areas - lower layer",151,196,"0","Total: All households","0","Household size",1000000,0,"20100","Value",584,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350000d0d20100",1960,3140
"2021","2021","2021","date",0,0,"633350000","Bradford 042E","E01010624","2021 super output areas - lower layer",151,196,"1","0 people in household","_0","Household size",1000000,1,"20100","Value",0,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350000d1d20100",1961,3140
"2021","2021","2021","date",0,0,"633350000","Bradford 042E","E01010624","2021 super output areas - lower layer",151,196,"2","1 person in household","_1","Household size",1000000,2,"20100","Value",133,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350000d2d20100",1962,3140
"2021","2021","2021","date",0,0,"633350000","Bradford 042E","E01010624","2021 super output areas - lower layer",151,196,"3","2 people in household","_2","Household size",1000000,3,"20100","Value",93,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350000d3d20100",1963,3140
"2021","2021","2021","date",0,0,"633350000","Bradford 042E","E01010624","2021 super output areas - lower layer",151,196,"4","3 people in household","_3","Household size",1000000,4,"20100","Value",62,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350000d4d20100",1964,3140
"2021","2021","2021","date",0,0,"633350000","Bradford 042E","E01010624","2021 super output areas - lower layer",151,196,"5","4 people in household","_4","Household size",1000000,5,"20100","Value",85,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350000d5d20100",1965,3140
"2021","2021","2021","date",0,0,"633350000","Bradford 042E","E01010624","2021 super output areas - lower layer",151,196,"6","5 people in household","_5","Household size",1000000,6,"20100","Value",69,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350000d6d20100",1966,3140
"2021","2021","2021","date",0,0,"633350000","Bradford 042E","E01010624","2021 super output areas - lower layer",151,196,"7","6 people in household","_6","Household size",1000000,7,"20100","Value",76,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350000d7d20100",1967,3140
"2021","2021","2021","date",0,0,"633350000","Bradford 042E","E01010624","2021 super output areas - lower layer",151,196,"8","7 people in household","_7","Household size",1000000,8,"20100","Value",40,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350000d8d20100",1968,3140
"2021","2021","2021","date",0,0,"633350000","Bradford 042E","E01010624","2021 super output areas - lower layer",151,196,"9","8 or more people in household","_8","Household size",1000000,9,"20100","Value",26,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350000d9d20100",1969,3140
"2021","2021","2021","date",0,0,"633350165","Bradford 043A","E01010794","2021 super output areas - lower layer",151,197,"0","Total: All households","0","Household size",1000000,0,"20100","Value",800,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350165d0d20100",1970,3140
"2021","2021","2021","date",0,0,"633350165","Bradford 043A","E01010794","2021 super output areas - lower layer",151,197,"1","0 people in household","_0","Household size",1000000,1,"20100","Value",0,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350165d1d20100",1971,3140
"2021","2021","2021","date",0,0,"633350165","Bradford 043A","E01010794","2021 super output areas - lower layer",151,197,"2","1 person in household","_1","Household size",1000000,2,"20100","Value",238,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350165d2d20100",1972,3140
"2021","2021","2021","date",0,0,"633350165","Bradford 043A","E01010794","2021 super output areas - lower layer",151,197,"3","2 people in household","_2","Household size",1000000,3,"20100","Value",269,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350165d3d20100",1973,3140
"2021","2021","2021","date",0,0,"633350165","Bradford 043A","E01010794","2021 super output areas - lower layer",151,197,"4","3 people in household","_3","Household size",1000000,4,"20100","Value",118,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350165d4d20100",1974,3140
"2021","2021","2021","date",0,0,"633350165","Bradford 043A","E01010794","2021 super output areas - lower layer",151,197,"5","4 people in household","_4","Household size",1000000,5,"20100","Value",101,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350165d5d20100",1975,3140
"2021","2021","2021","date",0,0,"633350165","Bradford 043A","E01010794","2021 super output areas - lower layer",151,197,"6","5 people in household","_5","Household size",1000000,6,"20100","Value",54,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350165d6d20100",1976,3140
"2021","2021","2021","date",0,0,"633350165","Bradford 043A","E01010794","2021 super output areas - lower layer",151,197,"7","6 people in household","_6","Household size",1000000,7,"20100","Value",14,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350165d7d20100",1977,3140
"2021","2021","2021","date",0,0,"633350165","Bradford 043A","E01010794","2021 super output areas - lower layer",151,197,"8","7 people in household","_7","Household size",1000000,8,"20100","Value",4,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350165d8d20100",1978,3140
"2021","2021","2021","date",0,0,"633350165","Bradford 043A","E01010794","2021 super output areas - lower layer",151,197,"9","8 or more people in household","_8","Household size",1000000,9,"20100","Value",2,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350165d9d20100",1979,3140
"2021","2021","2021","date",0,0,"633350166","Bradford 043B","E01010795","2021 super output areas - lower layer",151,198,"0","Total: All households","0","Household size",1000000,0,"20100","Value",837,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350166d0d20100",1980,3140
"2021","2021","2021","date",0,0,"633350166","Bradford 043B","E01010795","2021 super output areas - lower layer",151,198,"1","0 people in household","_0","Household size",1000000,1,"20100","Value",0,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350166d1d20100",1981,3140
"2021","2021","2021","date",0,0,"633350166","Bradford 043B","E01010795","2021 super output areas - lower layer",151,198,"2","1 person in household","_1","Household size",1000000,2,"20100","Value",263,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350166d2d20100",1982,3140
"2021","2021","2021","date",0,0,"633350166","Bradford 043B","E01010795","2021 super output areas - lower layer",151,198,"3","2 people in household","_2","Household size",1000000,3,"20100","Value",289,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350166d3d20100",1983,3140
"2021","2021","2021","date",0,0,"633350166","Bradford 043B","E01010795","2021 super output areas - lower layer",151,198,"4","3 people in household","_3","Household size",1000000,4,"20100","Value",136,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350166d4d20100",1984,3140
"2021","2021","2021","date",0,0,"633350166","Bradford 043B","E01010795","2021 super output areas - lower layer",151,198,"5","4 people in household","_4","Household size",1000000,5,"20100","Value",97,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350166d5d20100",1985,3140
"2021","2021","2021","date",0,0,"633350166","Bradford 043B","E01010795","2021 super output areas - lower layer",151,198,"6","5 people in household","_5","Household size",1000000,6,"20100","Value",39,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350166d6d20100",1986,3140
"2021","2021","2021","date",0,0,"633350166","Bradford 043B","E01010795","2021 super output areas - lower layer",151,198,"7","6 people in household","_6","Household size",1000000,7,"20100","Value",11,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350166d7d20100",1987,3140
"2021","2021","2021","date",0,0,"633350166","Bradford 043B","E01010795","2021 super output areas - lower layer",151,198,"8","7 people in household","_7","Household size",1000000,8,"20100","Value",0,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350166d8d20100",1988,3140
"2021","2021","2021","date",0,0,"633350166","Bradford 043B","E01010795","2021 super output areas - lower layer",151,198,"9","8 or more people in household","_8","Household size",1000000,9,"20100","Value",2,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350166d9d20100",1989,3140
"2021","2021","2021","date",0,0,"633350167","Bradford 043C","E01010796","2021 super output areas - lower layer",151,199,"0","Total: All households","0","Household size",1000000,0,"20100","Value",712,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350167d0d20100",1990,3140
"2021","2021","2021","date",0,0,"633350167","Bradford 043C","E01010796","2021 super output areas - lower layer",151,199,"1","0 people in household","_0","Household size",1000000,1,"20100","Value",0,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350167d1d20100",1991,3140
"2021","2021","2021","date",0,0,"633350167","Bradford 043C","E01010796","2021 super output areas - lower layer",151,199,"2","1 person in household","_1","Household size",1000000,2,"20100","Value",228,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350167d2d20100",1992,3140
"2021","2021","2021","date",0,0,"633350167","Bradford 043C","E01010796","2021 super output areas - lower layer",151,199,"3","2 people in household","_2","Household size",1000000,3,"20100","Value",221,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350167d3d20100",1993,3140
"2021","2021","2021","date",0,0,"633350167","Bradford 043C","E01010796","2021 super output areas - lower layer",151,199,"4","3 people in household","_3","Household size",1000000,4,"20100","Value",118,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350167d4d20100",1994,3140
"2021","2021","2021","date",0,0,"633350167","Bradford 043C","E01010796","2021 super output areas - lower layer",151,199,"5","4 people in household","_4","Household size",1000000,5,"20100","Value",95,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350167d5d20100",1995,3140
"2021","2021","2021","date",0,0,"633350167","Bradford 043C","E01010796","2021 super output areas - lower layer",151,199,"6","5 people in household","_5","Household size",1000000,6,"20100","Value",34,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350167d6d20100",1996,3140
"2021","2021","2021","date",0,0,"633350167","Bradford 043C","E01010796","2021 super output areas - lower layer",151,199,"7","6 people in household","_6","Household size",1000000,7,"20100","Value",9,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350167d7d20100",1997,3140
"2021","2021","2021","date",0,0,"633350167","Bradford 043C","E01010796","2021 super output areas - lower layer",151,199,"8","7 people in household","_7","Household size",1000000,8,"20100","Value",6,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350167d8d20100",1998,3140
"2021","2021","2021","date",0,0,"633350167","Bradford 043C","E01010796","2021 super output areas - lower layer",151,199,"9","8 or more people in household","_8","Household size",1000000,9,"20100","Value",1,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350167d9d20100",1999,3140
"2021","2021","2021","date",0,0,"633350168","Bradford 043D","E01010797","2021 super output areas - lower layer",151,200,"0","Total: All households","0","Household size",1000000,0,"20100","Value",580,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350168d0d20100",2000,3140
"2021","2021","2021","date",0,0,"633350168","Bradford 043D","E01010797","2021 super output areas - lower layer",151,200,"1","0 people in household","_0","Household size",1000000,1,"20100","Value",0,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350168d1d20100",2001,3140
"2021","2021","2021","date",0,0,"633350168","Bradford 043D","E01010797","2021 super output areas - lower layer",151,200,"2","1 person in household","_1","Household size",1000000,2,"20100","Value",106,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350168d2d20100",2002,3140
"2021","2021","2021","date",0,0,"633350168","Bradford 043D","E01010797","2021 super output areas - lower layer",151,200,"3","2 people in household","_2","Household size",1000000,3,"20100","Value",259,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350168d3d20100",2003,3140
"2021","2021","2021","date",0,0,"633350168","Bradford 043D","E01010797","2021 super output areas - lower layer",151,200,"4","3 people in household","_3","Household size",1000000,4,"20100","Value",120,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350168d4d20100",2004,3140
"2021","2021","2021","date",0,0,"633350168","Bradford 043D","E01010797","2021 super output areas - lower layer",151,200,"5","4 people in household","_4","Household size",1000000,5,"20100","Value",63,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350168d5d20100",2005,3140
"2021","2021","2021","date",0,0,"633350168","Bradford 043D","E01010797","2021 super output areas - lower layer",151,200,"6","5 people in household","_5","Household size",1000000,6,"20100","Value",25,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350168d6d20100",2006,3140
"2021","2021","2021","date",0,0,"633350168","Bradford 043D","E01010797","2021 super output areas - lower layer",151,200,"7","6 people in household","_6","Household size",1000000,7,"20100","Value",4,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350168d7d20100",2007,3140
"2021","2021","2021","date",0,0,"633350168","Bradford 043D","E01010797","2021 super output areas - lower layer",151,200,"8","7 people in household","_7","Household size",1000000,8,"20100","Value",1,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350168d8d20100",2008,3140
"2021","2021","2021","date",0,0,"633350168","Bradford 043D","E01010797","2021 super output areas - lower layer",151,200,"9","8 or more people in household","_8","Household size",1000000,9,"20100","Value",2,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350168d9d20100",2009,3140
"2021","2021","2021","date",0,0,"633350169","Bradford 043E","E01010798","2021 super output areas - lower layer",151,201,"0","Total: All households","0","Household size",1000000,0,"20100","Value",717,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350169d0d20100",2010,3140
"2021","2021","2021","date",0,0,"633350169","Bradford 043E","E01010798","2021 super output areas - lower layer",151,201,"1","0 people in household","_0","Household size",1000000,1,"20100","Value",0,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350169d1d20100",2011,3140
"2021","2021","2021","date",0,0,"633350169","Bradford 043E","E01010798","2021 super output areas - lower layer",151,201,"2","1 person in household","_1","Household size",1000000,2,"20100","Value",297,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350169d2d20100",2012,3140
"2021","2021","2021","date",0,0,"633350169","Bradford 043E","E01010798","2021 super output areas - lower layer",151,201,"3","2 people in household","_2","Household size",1000000,3,"20100","Value",228,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350169d3d20100",2013,3140
