"DATE","DATE_NAME","DATE_CODE","DATE_TYPE","DATE_TYPECODE","DATE_SORTORDER","GEOGRAPHY","GEOGRAPHY_NAME","GEOGRAPHY_CODE","GEOGRAPHY_TYPE","GEOGRAPHY_TYPECODE","GEOGRAPHY_SORTORDER","C_HHCHUK11","C_HHCHUK11_NAME","C_HHCHUK11_CODE","C_HHCHUK11_TYPE","C_HHCHUK11_TYPECODE","C_HHCHUK11_SORTORDER","MEASURES","MEASURES_NAME","OBS_VALUE","OBS_STATUS","OBS_STATUS_NAME","OBS_CONF","OBS_CONF_NAME","URN","RECORD_OFFSET","RECORD_COUNT"
"2001","2001","2001","date",0,0,"1275079060","Bradford 004G","E01010644","2001 super output areas - lower layer",304,23,"22","Other households: With two or more dependent children","22","Household Composition",1000000,22,"20100","Value",3,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079060d22d20100",620,8034
"2001","2001","2001","date",0,0,"1275079060","Bradford 004G","E01010644","2001 super output areas - lower layer",304,23,"23","Other households: All student","23","Household Composition",1000000,23,"20100","Value",0,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079060d23d20100",621,8034
"2001","2001","2001","date",0,0,"1275079060","Bradford 004G","E01010644","2001 super output areas - lower layer",304,23,"24","Other households: All pensioner","24","Household Composition",1000000,24,"20100","Value",3,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079060d24d20100",622,8034
"2001","2001","2001","date",0,0,"1275079060","Bradford 004G","E01010644","2001 super output areas - lower layer",304,23,"25","Other households: Other","25","Household Composition",1000000,25,"20100","Value",17,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079060d25d20100",623,8034
"2001","2001","2001","date",0,0,"1275079061","Bradford 004H","E01010645","2001 super output areas - lower layer",304,24,"0","All categories: Household composition","0","Household Composition",1000000,0,"20100","Value",528,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079061d0d20100",624,8034
"2001","2001","2001","date",0,0,"1275079061","Bradford 004H","E01010645","2001 super output areas - lower layer",304,24,"1","One person","1","Household Composition",1000000,1,"20100","Value",97,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079061d1d20100",625,8034
"2001","2001","2001","date",0,0,"1275079061","Bradford 004H","E01010645","2001 super output areas - lower layer",304,24,"2","One person: Pensioner","2","Household Composition",1000000,2,"20100","Value",64,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079061d2d20100",626,8034
"2001","2001","2001","date",0,0,"1275079061","Bradford 004H","E01010645","2001 super output areas - lower layer",304,24,"3","One person: Other","3","Household Composition",1000000,3,"20100","Value",33,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079061d3d20100",627,8034
"2001","2001","2001","date",0,0,"1275079061","Bradford 004H","E01010645","2001 super output areas - lower layer",304,24,"4","One family and no others","4","Household Composition",1000000,4,"20100","Value",420,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079061d4d20100",628,8034
"2001","2001","2001","date",0,0,"1275079061","Bradford 004H","E01010645","2001 super output areas - lower layer",304,24,"5","One family and no others: All pensioner","5","Household Composition",1000000,5,"20100","Value",58,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079061d5d20100",629,8034
"2001","2001","2001","date",0,0,"1275079061","Bradford 004H","E01010645","2001 super output areas - lower layer",304,24,"6","One family and no others: Married Couple Households","6","Household Composition",1000000,6,"20100","Value",292,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079061d6d20100",630,8034
"2001","2001","2001","date",0,0,"1275079061","Bradford 004H","E01010645","2001 super output areas - lower layer",304,24,"7","One family and no others: Married Couple Households: No children","7","Household Composition",1000000,7,"20100","Value",112,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079061d7d20100",631,8034
"2001","2001","2001","date",0,0,"1275079061","Bradford 004H","E01010645","2001 super output areas - lower layer",304,24,"8","One family and no others: Married Couple Households: With one dependent child","8","Household Composition",1000000,8,"20100","Value",48,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079061d8d20100",632,8034
"2001","2001","2001","date",0,0,"1275079061","Bradford 004H","E01010645","2001 super output areas - lower layer",304,24,"9","One family and no others: Married Couple Households: With two or more dependent children","9","Household Composition",1000000,9,"20100","Value",89,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079061d9d20100",633,8034
"2001","2001","2001","date",0,0,"1275079061","Bradford 004H","E01010645","2001 super output areas - lower layer",304,24,"10","One family and no others: Married Couple Households: All children non-dependent","10","Household Composition",1000000,10,"20100","Value",43,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079061d10d20100",634,8034
"2001","2001","2001","date",0,0,"1275079061","Bradford 004H","E01010645","2001 super output areas - lower layer",304,24,"11","One family and no others: Cohabiting Couple Family Households","11","Household Composition",1000000,11,"20100","Value",47,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079061d11d20100",635,8034
"2001","2001","2001","date",0,0,"1275079061","Bradford 004H","E01010645","2001 super output areas - lower layer",304,24,"12","One family and no others: Cohabiting Couple Family Households: No children","12","Household Composition",1000000,12,"20100","Value",30,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079061d12d20100",636,8034
"2001","2001","2001","date",0,0,"1275079061","Bradford 004H","E01010645","2001 super output areas - lower layer",304,24,"13","One family and no others: Cohabiting Couple Family Households: With one dependent child","13","Household Composition",1000000,13,"20100","Value",11,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079061d13d20100",637,8034
"2001","2001","2001","date",0,0,"1275079061","Bradford 004H","E01010645","2001 super output areas - lower layer",304,24,"14","One family and no others: Cohabiting Couple Family Households: Two or more dependent children","14","Household Composition",1000000,14,"20100","Value",6,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079061d14d20100",638,8034
"2001","2001","2001","date",0,0,"1275079061","Bradford 004H","E01010645","2001 super output areas - lower layer",304,24,"15","One family and no others: Cohabiting Couple Family Households: All children non-dependent","15","Household Composition",1000000,15,"20100","Value",0,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079061d15d20100",639,8034
"2001","2001","2001","date",0,0,"1275079061","Bradford 004H","E01010645","2001 super output areas - lower layer",304,24,"16","One family and no others: Lone Parent Households","16","Household Composition",1000000,16,"20100","Value",23,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079061d16d20100",640,8034
"2001","2001","2001","date",0,0,"1275079061","Bradford 004H","E01010645","2001 super output areas - lower layer",304,24,"17","One family and no others: Lone Parent Households: With one dependent child","17","Household Composition",1000000,17,"20100","Value",4,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079061d17d20100",641,8034
"2001","2001","2001","date",0,0,"1275079061","Bradford 004H","E01010645","2001 super output areas - lower layer",304,24,"18","One family and no others: Lone Parent Households: With two or more dependent children","18","Household Composition",1000000,18,"20100","Value",6,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079061d18d20100",642,8034
"2001","2001","2001","date",0,0,"1275079061","Bradford 004H","E01010645","2001 super output areas - lower layer",304,24,"19","One family and no others: Lone Parent Households: All children non-dependent","19","Household Composition",1000000,19,"20100","Value",13,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079061d19d20100",643,8034
"2001","2001","2001","date",0,0,"1275079061","Bradford 004H","E01010645","2001 super output areas - lower layer",304,24,"20","Other households","20","Household Composition",1000000,20,"20100","Value",11,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079061d20d20100",644,8034
"2001","2001","2001","date",0,0,"1275079061","Bradford 004H","E01010645","2001 super output areas - lower layer",304,24,"21","Other households: With one dependent child","21","Household Composition",1000000,21,"20100","Value",5,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079061d21d20100",645,8034
"2001","2001","2001","date",0,0,"1275079061","Bradford 004H","E01010645","2001 super output areas - lower layer",304,24,"22","Other households: With two or more dependent children","22","Household Composition",1000000,22,"20100","Value",3,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079061d22d20100",646,8034
"2001","2001","2001","date",0,0,"1275079061","Bradford 004H","E01010645","2001 super output areas - lower layer",304,24,"23","Other households: All student","23","Household Composition",1000000,23,"20100","Value",0,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079061d23d20100",647,8034
"2001","2001","2001","date",0,0,"1275079061","Bradford 004H","E01010645","2001 super output areas - lower layer",304,24,"24","Other households: All pensioner","24","Household Composition",1000000,24,"20100","Value",3,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079061d24d20100",648,8034
"2001","2001","2001","date",0,0,"1275079061","Bradford 004H","E01010645","2001 super output areas - lower layer",304,24,"25","Other households: Other","25","Household Composition",1000000,25,"20100","Value",0,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079061d25d20100",649,8034
"2001","2001","2001","date",0,0,"1275079186","Bradford 005A","E01010770","2001 super output areas - lower layer",304,25,"0","All categories: Household composition","0","Household Composition",1000000,0,"20100","Value",474,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079186d0d20100",650,8034
"2001","2001","2001","date",0,0,"1275079186","Bradford 005A","E01010770","2001 super output areas - lower layer",304,25,"1","One person","1","Household Composition",1000000,1,"20100","Value",72,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079186d1d20100",651,8034
"2001","2001","2001","date",0,0,"1275079186","Bradford 005A","E01010770","2001 super output areas - lower layer",304,25,"2","One person: Pensioner","2","Household Composition",1000000,2,"20100","Value",41,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079186d2d20100",652,8034
"2001","2001","2001","date",0,0,"1275079186","Bradford 005A","E01010770","2001 super output areas - lower layer",304,25,"3","One person: Other","3","Household Composition",1000000,3,"20100","Value",31,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079186d3d20100",653,8034
"2001","2001","2001","date",0,0,"1275079186","Bradford 005A","E01010770","2001 super output areas - lower layer",304,25,"4","One family and no others","4","Household Composition",1000000,4,"20100","Value",387,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079186d4d20100",654,8034
"2001","2001","2001","date",0,0,"1275079186","Bradford 005A","E01010770","2001 super output areas - lower layer",304,25,"5","One family and no others: All pensioner","5","Household Composition",1000000,5,"20100","Value",63,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079186d5d20100",655,8034
"2001","2001","2001","date",0,0,"1275079186","Bradford 005A","E01010770","2001 super output areas - lower layer",304,25,"6","One family and no others: Married Couple Households","6","Household Composition",1000000,6,"20100","Value",292,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079186d6d20100",656,8034
"2001","2001","2001","date",0,0,"1275079186","Bradford 005A","E01010770","2001 super output areas - lower layer",304,25,"7","One family and no others: Married Couple Households: No children","7","Household Composition",1000000,7,"20100","Value",97,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079186d7d20100",657,8034
"2001","2001","2001","date",0,0,"1275079186","Bradford 005A","E01010770","2001 super output areas - lower layer",304,25,"8","One family and no others: Married Couple Households: With one dependent child","8","Household Composition",1000000,8,"20100","Value",46,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079186d8d20100",658,8034
"2001","2001","2001","date",0,0,"1275079186","Bradford 005A","E01010770","2001 super output areas - lower layer",304,25,"9","One family and no others: Married Couple Households: With two or more dependent children","9","Household Composition",1000000,9,"20100","Value",106,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079186d9d20100",659,8034
"2001","2001","2001","date",0,0,"1275079186","Bradford 005A","E01010770","2001 super output areas - lower layer",304,25,"10","One family and no others: Married Couple Households: All children non-dependent","10","Household Composition",1000000,10,"20100","Value",43,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079186d10d20100",660,8034
"2001","2001","2001","date",0,0,"1275079186","Bradford 005A","E01010770","2001 super output areas - lower layer",304,25,"11","One family and no others: Cohabiting Couple Family Households","11","Household Composition",1000000,11,"20100","Value",15,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079186d11d20100",661,8034
"2001","2001","2001","date",0,0,"1275079186","Bradford 005A","E01010770","2001 super output areas - lower layer",304,25,"12","One family and no others: Cohabiting Couple Family Households: No children","12","Household Composition",1000000,12,"20100","Value",11,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079186d12d20100",662,8034
"2001","2001","2001","date",0,0,"1275079186","Bradford 005A","E01010770","2001 super output areas - lower layer",304,25,"13","One family and no others: Cohabiting Couple Family Households: With one dependent child","13","Household Composition",1000000,13,"20100","Value",4,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079186d13d20100",663,8034
"2001","2001","2001","date",0,0,"1275079186","Bradford 005A","E01010770","2001 super output areas - lower layer",304,25,"14","One family and no others: Cohabiting Couple Family Households: Two or more dependent children","14","Household Composition",1000000,14,"20100","Value",0,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079186d14d20100",664,8034
"2001","2001","2001","date",0,0,"1275079186","Bradford 005A","E01010770","2001 super output areas - lower layer",304,25,"15","One family and no others: Cohabiting Couple Family Households: All children non-dependent","15","Household Composition",1000000,15,"20100","Value",0,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079186d15d20100",665,8034
"2001","2001","2001","date",0,0,"1275079186","Bradford 005A","E01010770","2001 super output areas - lower layer",304,25,"16","One family and no others: Lone Parent Households","16","Household Composition",1000000,16,"20100","Value",17,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079186d16d20100",666,8034
"2001","2001","2001","date",0,0,"1275079186","Bradford 005A","E01010770","2001 super output areas - lower layer",304,25,"17","One family and no others: Lone Parent Households: With one dependent child","17","Household Composition",1000000,17,"20100","Value",6,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079186d17d20100",667,8034
"2001","2001","2001","date",0,0,"1275079186","Bradford 005A","E01010770","2001 super output areas - lower layer",304,25,"18","One family and no others: Lone Parent Households: With two or more dependent children","18","Household Composition",1000000,18,"20100","Value",7,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079186d18d20100",668,8034
"2001","2001","2001","date",0,0,"1275079186","Bradford 005A","E01010770","2001 super output areas - lower layer",304,25,"19","One family and no others: Lone Parent Households: All children non-dependent","19","Household Composition",1000000,19,"20100","Value",4,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079186d19d20100",669,8034
"2001","2001","2001","date",0,0,"1275079186","Bradford 005A","E01010770","2001 super output areas - lower layer",304,25,"20","Other households","20","Household Composition",1000000,20,"20100","Value",15,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079186d20d20100",670,8034
"2001","2001","2001","date",0,0,"1275079186","Bradford 005A","E01010770","2001 super output areas - lower layer",304,25,"21","Other households: With one dependent child","21","Household Composition",1000000,21,"20100","Value",3,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079186d21d20100",671,8034
"2001","2001","2001","date",0,0,"1275079186","Bradford 005A","E01010770","2001 super output areas - lower layer",304,25,"22","Other households: With two or more dependent children","22","Household Composition",1000000,22,"20100","Value",0,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079186d22d20100",672,8034
"2001","2001","2001","date",0,0,"1275079186","Bradford 005A","E01010770","2001 super output areas - lower layer",304,25,"23","Other households: All student","23","Household Composition",1000000,23,"20100","Value",0,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079186d23d20100",673,8034
"2001","2001","2001","date",0,0,"1275079186","Bradford 005A","E01010770","2001 super output areas - lower layer",304,25,"24","Other households: All pensioner","24","Household Composition",1000000,24,"20100","Value",3,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079186d24d20100",674,8034
"2001","2001","2001","date",0,0,"1275079186","Bradford 005A","E01010770","2001 super output areas - lower layer",304,25,"25","Other households: Other","25","Household Composition",1000000,25,"20100","Value",9,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079186d25d20100",675,8034
"2001","2001","2001","date",0,0,"1275079188","Bradford 005B","E01010772","2001 super output areas - lower layer",304,26,"0","All categories: Household composition","0","Household Composition",1000000,0,"20100","Value",483,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079188d0d20100",676,8034
"2001","2001","2001","date",0,0,"1275079188","Bradford 005B","E01010772","2001 super output areas - lower layer",304,26,"1","One person","1","Household Composition",1000000,1,"20100","Value",70,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079188d1d20100",677,8034
"2001","2001","2001","date",0,0,"1275079188","Bradford 005B","E01010772","2001 super output areas - lower layer",304,26,"2","One person: Pensioner","2","Household Composition",1000000,2,"20100","Value",49,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079188d2d20100",678,8034
"2001","2001","2001","date",0,0,"1275079188","Bradford 005B","E01010772","2001 super output areas - lower layer",304,26,"3","One person: Other","3","Household Composition",1000000,3,"20100","Value",21,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079188d3d20100",679,8034
"2001","2001","2001","date",0,0,"1275079188","Bradford 005B","E01010772","2001 super output areas - lower layer",304,26,"4","One family and no others","4","Household Composition",1000000,4,"20100","Value",402,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079188d4d20100",680,8034
"2001","2001","2001","date",0,0,"1275079188","Bradford 005B","E01010772","2001 super output areas - lower layer",304,26,"5","One family and no others: All pensioner","5","Household Composition",1000000,5,"20100","Value",86,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079188d5d20100",681,8034
"2001","2001","2001","date",0,0,"1275079188","Bradford 005B","E01010772","2001 super output areas - lower layer",304,26,"6","One family and no others: Married Couple Households","6","Household Composition",1000000,6,"20100","Value",279,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079188d6d20100",682,8034
"2001","2001","2001","date",0,0,"1275079188","Bradford 005B","E01010772","2001 super output areas - lower layer",304,26,"7","One family and no others: Married Couple Households: No children","7","Household Composition",1000000,7,"20100","Value",90,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079188d7d20100",683,8034
"2001","2001","2001","date",0,0,"1275079188","Bradford 005B","E01010772","2001 super output areas - lower layer",304,26,"8","One family and no others: Married Couple Households: With one dependent child","8","Household Composition",1000000,8,"20100","Value",53,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079188d8d20100",684,8034
"2001","2001","2001","date",0,0,"1275079188","Bradford 005B","E01010772","2001 super output areas - lower layer",304,26,"9","One family and no others: Married Couple Households: With two or more dependent children","9","Household Composition",1000000,9,"20100","Value",95,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079188d9d20100",685,8034
"2001","2001","2001","date",0,0,"1275079188","Bradford 005B","E01010772","2001 super output areas - lower layer",304,26,"10","One family and no others: Married Couple Households: All children non-dependent","10","Household Composition",1000000,10,"20100","Value",41,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079188d10d20100",686,8034
"2001","2001","2001","date",0,0,"1275079188","Bradford 005B","E01010772","2001 super output areas - lower layer",304,26,"11","One family and no others: Cohabiting Couple Family Households","11","Household Composition",1000000,11,"20100","Value",20,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079188d11d20100",687,8034
"2001","2001","2001","date",0,0,"1275079188","Bradford 005B","E01010772","2001 super output areas - lower layer",304,26,"12","One family and no others: Cohabiting Couple Family Households: No children","12","Household Composition",1000000,12,"20100","Value",12,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079188d12d20100",688,8034
"2001","2001","2001","date",0,0,"1275079188","Bradford 005B","E01010772","2001 super output areas - lower layer",304,26,"13","One family and no others: Cohabiting Couple Family Households: With one dependent child","13","Household Composition",1000000,13,"20100","Value",0,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079188d13d20100",689,8034
"2001","2001","2001","date",0,0,"1275079188","Bradford 005B","E01010772","2001 super output areas - lower layer",304,26,"14","One family and no others: Cohabiting Couple Family Households: Two or more dependent children","14","Household Composition",1000000,14,"20100","Value",5,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079188d14d20100",690,8034
"2001","2001","2001","date",0,0,"1275079188","Bradford 005B","E01010772","2001 super output areas - lower layer",304,26,"15","One family and no others: Cohabiting Couple Family Households: All children non-dependent","15","Household Composition",1000000,15,"20100","Value",3,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079188d15d20100",691,8034
"2001","2001","2001","date",0,0,"1275079188","Bradford 005B","E01010772","2001 super output areas - lower layer",304,26,"16","One family and no others: Lone Parent Households","16","Household Composition",1000000,16,"20100","Value",17,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079188d16d20100",692,8034
"2001","2001","2001","date",0,0,"1275079188","Bradford 005B","E01010772","2001 super output areas - lower layer",304,26,"17","One family and no others: Lone Parent Households: With one dependent child","17","Household Composition",1000000,17,"20100","Value",3,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079188d17d20100",693,8034
"2001","2001","2001","date",0,0,"1275079188","Bradford 005B","E01010772","2001 super output areas - lower layer",304,26,"18","One family and no others: Lone Parent Households: With two or more dependent children","18","Household Composition",1000000,18,"20100","Value",7,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079188d18d20100",694,8034
"2001","2001","2001","date",0,0,"1275079188","Bradford 005B","E01010772","2001 super output areas - lower layer",304,26,"19","One family and no others: Lone Parent Households: All children non-dependent","19","Household Composition",1000000,19,"20100","Value",7,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079188d19d20100",695,8034
"2001","2001","2001","date",0,0,"1275079188","Bradford 005B","E01010772","2001 super output areas - lower layer",304,26,"20","Other households","20","Household Composition",1000000,20,"20100","Value",11,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079188d20d20100",696,8034
"2001","2001","2001","date",0,0,"1275079188","Bradford 005B","E01010772","2001 super output areas - lower layer",304,26,"21","Other households: With one dependent child","21","Household Composition",1000000,21,"20100","Value",3,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079188d21d20100",697,8034
"2001","2001","2001","date",0,0,"1275079188","Bradford 005B","E01010772","2001 super output areas - lower layer",304,26,"22","Other households: With two or more dependent children","22","Household Composition",1000000,22,"20100","Value",3,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079188d22d20100",698,8034
"2001","2001","2001","date",0,0,"1275079188","Bradford 005B","E01010772","2001 super output areas - lower layer",304,26,"23","Other households: All student","23","Household Composition",1000000,23,"20100","Value",0,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079188d23d20100",699,8034
"2001","2001","2001","date",0,0,"1275079188","Bradford 005B","E01010772","2001 super output areas - lower layer",304,26,"24","Other households: All pensioner","24","Household Composition",1000000,24,"20100","Value",0,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079188d24d20100",700,8034
"2001","2001","2001","date",0,0,"1275079188","Bradford 005B","E01010772","2001 super output areas - lower layer",304,26,"25","Other households: Other","25","Household Composition",1000000,25,"20100","Value",5,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079188d25d20100",701,8034
"2001","2001","2001","date",0,0,"1275079189","Bradford 005C","E01010773","2001 super output areas - lower layer",304,27,"0","All categories: Household composition","0","Household Composition",1000000,0,"20100","Value",650,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079189d0d20100",702,8034
"2001","2001","2001","date",0,0,"1275079189","Bradford 005C","E01010773","2001 super output areas - lower layer",304,27,"1","One person","1","Household Composition",1000000,1,"20100","Value",219,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079189d1d20100",703,8034
"2001","2001","2001","date",0,0,"1275079189","Bradford 005C","E01010773","2001 super output areas - lower layer",304,27,"2","One person: Pensioner","2","Household Composition",1000000,2,"20100","Value",142,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079189d2d20100",704,8034
"2001","2001","2001","date",0,0,"1275079189","Bradford 005C","E01010773","2001 super output areas - lower layer",304,27,"3","One person: Other","3","Household Composition",1000000,3,"20100","Value",77,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079189d3d20100",705,8034
"2001","2001","2001","date",0,0,"1275079189","Bradford 005C","E01010773","2001 super output areas - lower layer",304,27,"4","One family and no others","4","Household Composition",1000000,4,"20100","Value",405,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079189d4d20100",706,8034
"2001","2001","2001","date",0,0,"1275079189","Bradford 005C","E01010773","2001 super output areas - lower layer",304,27,"5","One family and no others: All pensioner","5","Household Composition",1000000,5,"20100","Value",80,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079189d5d20100",707,8034
"2001","2001","2001","date",0,0,"1275079189","Bradford 005C","E01010773","2001 super output areas - lower layer",304,27,"6","One family and no others: Married Couple Households","6","Household Composition",1000000,6,"20100","Value",258,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079189d6d20100",708,8034
"2001","2001","2001","date",0,0,"1275079189","Bradford 005C","E01010773","2001 super output areas - lower layer",304,27,"7","One family and no others: Married Couple Households: No children","7","Household Composition",1000000,7,"20100","Value",76,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079189d7d20100",709,8034
"2001","2001","2001","date",0,0,"1275079189","Bradford 005C","E01010773","2001 super output areas - lower layer",304,27,"8","One family and no others: Married Couple Households: With one dependent child","8","Household Composition",1000000,8,"20100","Value",38,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079189d8d20100",710,8034
"2001","2001","2001","date",0,0,"1275079189","Bradford 005C","E01010773","2001 super output areas - lower layer",304,27,"9","One family and no others: Married Couple Households: With two or more dependent children","9","Household Composition",1000000,9,"20100","Value",96,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079189d9d20100",711,8034
"2001","2001","2001","date",0,0,"1275079189","Bradford 005C","E01010773","2001 super output areas - lower layer",304,27,"10","One family and no others: Married Couple Households: All children non-dependent","10","Household Composition",1000000,10,"20100","Value",48,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079189d10d20100",712,8034
"2001","2001","2001","date",0,0,"1275079189","Bradford 005C","E01010773","2001 super output areas - lower layer",304,27,"11","One family and no others: Cohabiting Couple Family Households","11","Household Composition",1000000,11,"20100","Value",45,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079189d11d20100",713,8034
"2001","2001","2001","date",0,0,"1275079189","Bradford 005C","E01010773","2001 super output areas - lower layer",304,27,"12","One family and no others: Cohabiting Couple Family Households: No children","12","Household Composition",1000000,12,"20100","Value",31,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079189d12d20100",714,8034
"2001","2001","2001","date",0,0,"1275079189","Bradford 005C","E01010773","2001 super output areas - lower layer",304,27,"13","One family and no others: Cohabiting Couple Family Households: With one dependent child","13","Household Composition",1000000,13,"20100","Value",6,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079189d13d20100",715,8034
